stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,stop_x_EPSG3826,stop_y_EPSG3826,stop_code,stop_desc,stop_url,stop_timezone,wheelchair_boarding,platform_code
TPE20977,交通部觀光署,25.04126702,121.5562668,TPE20977,0,,306131.369,2770463.724,,,,,,
TPE20978,國父紀念館,25.0390095904505,121.557499635507,TPE20978,0,,306256.804,2770214.19,,,,,,
TPE20979,仁愛延吉街口,25.0377743210687,121.555779394717,TPE20979,0,,306083.774,2770076.65,,,,,,
TPE20980,仁愛國泰醫院,25.0378288007837,121.553215911831,TPE20980,0,,305825.062,2770081.625,,,,,,
TPE20981,仁愛安和路口,25.037852136728,121.551695853635,TPE20981,0,,305671.66,2770083.584,,,,,,
TPE20982,仁愛國小,25.03650265,121.5520521,TPE20982,0,,305708.219,2769934.254,,,,,,
TPE20983,捷運信義安和站(安和),25.034385,121.552398,TPE20983,0,,305744.082,2769699.833,,,,,,
TPE20984,文昌街口,25.03120638,121.5523363,TPE20984,0,,305739.291,2769347.726,,,,,,
TPE20985,立人國際國中小學,25.028825,121.550354,TPE20985,0,,305540.315,2769083.137,,,,,,
TPE20986,全安里,25.02648723,121.5498058,TPE20986,0,,305486.042,2768823.968,,,,,,
TPE20987,安和路口,25.02519,121.55002,TPE20987,0,,305508.243,2768680.367,,,,,,
TPE20988,臥龍街,25.0247072352904,121.547497854598,TPE20988,0,,305253.918,2768625.862,,,,,,
TPE20989,國立臺北教育大學,25.02482681,121.5448151,TPE20989,0,,304983.114,2768638.015,,,,,,
TPE20990,復興南路口,25.0251035284638,121.542376119519,TPE20990,0,,304736.843,2768667.678,,,,,,
TPE20991,國北教大實小,25.02532,121.54065,TPE20991,0,,304562.543,2768690.959,,,,,,
TPE20992,龍門國中(和平),25.0255275256686,121.539154243763,TPE20992,0,,304411.496,2768713.344,,,,,,
TPE20993,大安森林公園,25.0259280472003,121.53631985296,TPE20993,0,,304125.268,2768756.572,,,,,,
TPE20994,溫州街口,25.0263548162126,121.532693859225,TPE20994,0,,303759.141,2768802.399,,,,,,
TPE20995,師大綜合大樓,25.026622,121.53006,TPE20995,0,,303493.213,2768830.951,,,,,,
TPE20996,師大,25.026738138642,121.527713493878,TPE20996,0,,303256.351,2768842.89,,,,,,
TPE20997,捷運古亭站(和平),25.027172,121.523152,TPE20997,0,,302795.815,2768889.161,,,,,,
TPE20998,南昌家具街,25.0270778477608,121.520842984034,TPE20998,0,,302562.828,2768877.834,,,,,,
TPE20999,聯合醫院婦幼院區一,25.02997969,121.5183087,TPE20999,0,,302305.837,2769198.276,,,,,,
TPE21000,南昌路,25.030967,121.517416,TPE21000,0,,302215.329,2769307.291,,,,,,
TPE21001,南門,25.033381,121.51568,TPE21001,0,,302039.119,2769574.01,,,,,,
TPE21002,一女中(公園),25.0368285357308,121.515136595156,TPE21002,0,,301982.828,2769955.668,,,,,,
TPE21003,一女中(貴陽),25.0386560843846,121.514498656168,TPE21003,0,,301917.682,2770157.852,,,,,,
TPE21004,衡陽路,25.04227,121.51021,TPE21004,0,,301483.401,2770556.511,,,,,,
TPE21005,西門市場(成都),25.042689544956,121.50665358531,TPE21005,0,,301124.356,2770601.634,,,,,,
TPE21006,西門國小,25.043299072488,121.50400338161,TPE21006,0,,300856.679,2770668.15,,,,,,
TPE21007,重新大橋,25.05174,121.487734,TPE21007,0,,299211.615,2771597.096,,,,,,
TPE21008,五谷王廟,25.04728267,121.4740976,TPE21008,0,,297837.432,2771098.489,,,,,,
TPE210083,梅湖,25.14792,121.536191,TPE210083,0,,304058.647,2782269.11,,,,,,
TPE210084,梅湖,25.147969,121.536292,TPE210084,0,,304068.808,2782274.578,,,,,,
TPE210085,紗帽橋一,25.1488577348948,121.533969756569,TPE210085,0,,303834.286,2782372.091,,,,,,
TPE210086,梅湖,25.14792,121.536191,TPE210086,0,,304058.647,2782269.11,,,,,,
TPE210087,梅湖,25.147969,121.536292,TPE210087,0,,304068.808,2782274.578,,,,,,
TPE210088,紗帽橋一,25.1488577348948,121.533969756569,TPE210088,0,,303834.286,2782372.091,,,,,,
TPE21009,中興街口,25.044972,121.468523,TPE21009,0,,297275.821,2770840.589,,,,,,
TPE21010,金陵女中,25.043117,121.466676,TPE21010,0,,297090.157,2770634.476,,,,,,
TPE21011,頭前,25.041063159,121.4636349,TPE21011,0,,296784.068,2770405.929,,,,,,
TPE21012,大眾廟,25.03714826,121.4573883,TPE21012,0,,296155.198,2769970.152,,,,,,
TPE21013,捷運新莊站(新莊郵局),25.035639,121.449807,TPE21013,0,,295390.712,2769800.416,,,,,,
TPE21014,新泰路口,25.035329,121.44814,TPE21014,0,,295222.604,2769765.521,,,,,,
TPE21015,海山里,25.034808,121.445934,TPE21015,0,,295000.18,2769707.078,,,,,,
TPE21016,盲人重建院,25.0337008431394,121.440631678538,TPE21016,0,,294465.503,2769582.692,,,,,,
TPE21017,捷運輔大站,25.03275227,121.4347821,TPE21017,0,,293875.534,2769475.716,,,,,,
TPE21018,營盤口,25.031456,121.43029,TPE21018,0,,293422.67,2769330.687,,,,,,
TPE210185,葉家莊,25.126609,121.560678,TPE210185,0,,306537.282,2779918.591,,,,,,
TPE21019,三洋,25.030319,121.426759,TPE21019,0,,293066.732,2769203.621,,,,,,
TPE21020,捷運丹鳳站,25.028858,121.422143,TPE21020,0,,292601.404,2769040.334,,,,,,
TPE21021,雙鳳富國路口,25.025761,121.417289,TPE21021,0,,292112.604,2768695.779,,,,,,
TPE21022,丹鳳國小,25.024242,121.415911,TPE21022,0,,291974.052,2768527.101,,,,,,
TPE21023,中正龍安路口,25.022354,121.414626,TPE21023,0,,291845.007,2768317.581,,,,,,
TPE21024,丹鳳高中,25.0212,121.41633,TPE21024,0,,292017.374,2768190.287,,,,,,
TPE21025,裕民國小,25.02065,121.41789,TPE21025,0,,292175.004,2768129.851,,,,,,
TPE21026,萬安公園,25.0199,121.42012,TPE21026,0,,292400.324,2768047.474,,,,,,
TPE21027,龍安大第,25.01929167,121.4222103,TPE21027,0,,292611.498,2767980.749,,,,,,
TPE21028,光華國小(龍安路),25.017972,121.42593,TPE21028,0,,292987.372,2767835.752,,,,,,
TPE210283,捷運昆陽站,25.0502182745934,121.593650837788,TPE210283,0,,309899.426,2771471.245,,,,,,
TPE210284,南港機廠,25.051694,121.604333,TPE210284,0,,310976.553,2771639.478,,,,,,
TPE210285,南港機廠,25.051778,121.602893,TPE210285,0,,310831.213,2771648.134,,,,,,
TPE210286,捷運昆陽站,25.050667,121.594406,TPE210286,0,,309975.405,2771521.284,,,,,,
TPE21029,福祿新城一,25.018631,121.426917,TPE21029,0,,293086.757,2767909.059,,,,,,
TPE21030,福祿新城二,25.02033,121.427412,TPE21030,0,,293136.122,2768097.405,,,,,,
TPE21031,民安國小,25.02101653,121.4279471,TPE21031,0,,293189.887,2768173.618,,,,,,
TPE21032,民安站,25.020634,121.430343,TPE21032,0,,293431.827,2768132.014,,,,,,
TPE21034,忠孝敦化路口,25.04186596,121.5487541,TPE21034,0,,305372.999,2770526.972,,,,,,
TPE21035,仁愛敦化路口,25.039043,121.548697,TPE21035,0,,305368.505,2770214.261,,,,,,
TPE21036,信義敦化路口,25.033775,121.548726,TPE21036,0,,305373.796,2769630.76,,,,,,
TPE210366,羅斯福潮州街口,25.030089934769617,121.52015434889964,TPE210366,0,,302492.049,2769211.202,,,,,,
TPE210367,捷運古亭站(羅斯福),25.027562,121.5219,TPE210367,0,,302669.296,2768931.872,,,,,,
TPE210369,羅斯福潮州街口,25.030089934769617,121.52015434889964,TPE210369,0,,302492.049,2769211.202,,,,,,
TPE21037,大安國中,25.03207451,121.5483934,TPE21037,0,,305340.994,2769442.268,,,,,,
TPE210374,羅斯福潮州街口,25.02922,121.52096,TPE210374,0,,302573.725,2769115.156,,,,,,
TPE210377,羅斯福潮州街口,25.030089934769617,121.52015434889964,TPE210377,0,,302492.049,2769211.202,,,,,,
TPE21038,成功國宅,25.0284111,121.5484575,TPE21038,0,,305349.107,2769036.514,,,,,,
TPE21039,鳳雛公園,25.02633182,121.5486689,TPE21039,0,,305371.374,2768806.288,,,,,,
TPE21040,敦化和平路口,25.02391,121.54858,TPE21040,0,,305363.489,2768537.998,,,,,,
TPE21041,和平高中,25.02024,121.54763,TPE21041,0,,305269.255,2768131.101,,,,,,
TPE21042,基隆長興街口,25.01851242321545,121.5456371524934,TPE21042,0,,305068.895,2767938.934,,,,,,
TPE21043,臺大癌醫(基隆路),25.01576,121.542278,TPE21043,0,,304731.083,2767632.7,,,,,,
TPE21045,中正環河路口,24.99069561,121.5339021,TPE21045,0,,303896.638,2764853.086,,,,,,
TPE21046,莊敬中學/人權博物館,24.98743,121.53358,TPE21046,0,,303865.545,2764491.243,,,,,,
TPE21047,遠東工業城,24.98444031,121.5334506,TPE21047,0,,303853.784,2764160.04,,,,,,
TPE210477,捷運古亭站(羅斯福),25.027562,121.5219,TPE210477,0,,302669.296,2768931.872,,,,,,
TPE210478,捷運古亭站(羅斯福),25.027562,121.5219,TPE210478,0,,302669.296,2768931.872,,,,,,
TPE21048,花開富貴,24.98182,121.53367,TPE21048,0,,303877.076,2763869.889,,,,,,
TPE210480,捷運古亭站(羅斯福),25.027562,121.5219,TPE210480,0,,302669.296,2768931.872,,,,,,
TPE210481,捷運古亭站(羅斯福),25.027562,121.5219,TPE210481,0,,302669.296,2768931.872,,,,,,
TPE210483,捷運古亭站(羅斯福),25.027562,121.5219,TPE210483,0,,302669.296,2768931.872,,,,,,
TPE210484,捷運古亭站(羅斯福),25.027562,121.5219,TPE210484,0,,302669.296,2768931.872,,,,,,
TPE210485,捷運古亭站(羅斯福),25.027562,121.5219,TPE210485,0,,302669.296,2768931.872,,,,,,
TPE210486,消防局(松仁),25.039478,121.568335,TPE210486,0,,307349.996,2770270.62,,,,,,
TPE210487,消防局(松仁),25.039478,121.568335,TPE210487,0,,307349.996,2770270.62,,,,,,
TPE210488,消防局(松仁),25.039478,121.568335,TPE210488,0,,307349.996,2770270.62,,,,,,
TPE21050,廿張路口,24.979589,121.533849,TPE21050,0,,303896.12,2763622.844,,,,,,
TPE21051,耕莘醫院(中正路),24.97613,121.53501,TPE21051,0,,304014.844,2763240.171,,,,,,
TPE21052,中正國宅,24.974051,121.537963,TPE21052,0,,304313.899,2763011.07,,,,,,
TPE21053,崇光中學,24.972496,121.540277,TPE21053,0,,304548.216,2762839.76,,,,,,
TPE210625,中央昌平街口,25.058964,121.452455,TPE210625,0,,295649.292,2772384.894,,,,,,
TPE210626,中港大排願景館,25.05898,121.450887,TPE210626,0,,295491.084,2772386.138,,,,,,
TPE210627,捷運新莊副都心站(中央路),25.057744,121.446968,TPE210627,0,,295096.134,2772247.92,,,,,,
TPE210628,中平路一,25.055211,121.444421,TPE210628,0,,294840.077,2771966.506,,,,,,
TPE210629,行政院新莊聯合辦公大樓(中央路),25.056756,121.445677,TPE210629,0,,294966.239,2772138.055,,,,,,
TPE210630,捷運新莊副都心站(中央路),25.057725,121.447343,TPE210630,0,,295133.977,2772245.941,,,,,,
TPE210631,中港大排願景館,25.058789,121.451089,TPE210631,0,,295511.535,2772365.05,,,,,,
TPE210679,創富中心,25.10352,121.51221,TPE210679,0,,301659.514,2777341.675,,,,,,
TPE210680,創富中心,25.10352,121.51221,TPE210680,0,,301659.514,2777341.675,,,,,,
TPE210713,新民路底,25.14167,121.514058,TPE210713,0,,301829.803,2781568.126,,,,,,
TPE210714,新民路底,25.14167,121.514058,TPE210714,0,,301829.803,2781568.126,,,,,,
TPE211059,第二接續井,25.151846,121.544346,TPE211059,0,,304879.092,2782707.277,,,,,,
TPE211060,第二接續井,25.151846,121.544346,TPE211060,0,,304879.092,2782707.277,,,,,,
TPE211061,湖底路66號,25.1506392887636,121.538339957533,TPE211061,0,,304274.105,2782571.181,,,,,,
TPE211062,湖底路66號,25.1504453394281,121.538319260512,TPE211062,0,,304272.104,2782549.69,,,,,,
TPE211063,湖底路66號,25.1506392887636,121.538339957533,TPE211063,0,,304274.105,2782571.181,,,,,,
TPE211064,湖底路66號,25.1504453394281,121.538319260512,TPE211064,0,,304272.104,2782549.69,,,,,,
TPE21113,中正路口,24.97122,121.5419,TPE21113,0,,304712.647,2762699.077,,,,,,
TPE211163,溫州街口,25.021872,121.532327,TPE211163,0,,303724.069,2768305.713,,,,,,
TPE211164,臺大綜合體育館,25.0215502113013,121.534113646475,TPE211164,0,,303904.526,2768270.78,,,,,,
TPE211165,臺大,25.018239,121.533435,TPE211165,0,,303837.478,2767903.743,,,,,,
TPE211166,通化街夜市,25.029121,121.553942,TPE211166,0,,305902.28,2769117.4,,,,,,
TPE211203,捷運關渡站,25.125124,121.467024,TPE211203,0,,297093.883,2779718.139,,,,,,
TPE211204,北藝大校門口,25.12956713,121.4660176,TPE211204,0,,296990.698,2780209.936,,,,,,
TPE211205,北藝大音樂廳,25.132276,121.468599,TPE211205,0,,297249.954,2780510.888,,,,,,
TPE211206,北藝大行政大樓,25.134282,121.469893,TPE211206,0,,297379.659,2780733.539,,,,,,
TPE211207,北藝大游泳館,25.13593958,121.4729941,TPE211207,0,,297691.706,2780918.236,,,,,,
TPE211208,北藝大圖書館,25.134576,121.4713087,TPE211208,0,,297522.293,2780766.603,,,,,,
TPE211209,北藝大行政大樓,25.13375,121.47033,TPE211209,0,,297423.928,2780674.765,,,,,,
TPE211210,北藝大音樂廳,25.13196,121.46855,TPE211210,0,,297245.134,2780475.869,,,,,,
