route_id,service_id,trip_id,shape_id,direction_id,bikes_allowed,trip_headsign,trip_short_name,block_id,wheelchair_accessible
Blue,431,431_1089_DN,,,,亞東醫院站,,,1
Blue,431,431_1114_UP,,,,南港展覽館站,,,1
Blue,431,431_1119_DN,,,,頂埔站,,,1
Blue,431,431_1126_UP,,,,南港展覽館站,,,1
Blue,431,431_1131_DN,,,,頂埔站,,,1
Blue,431,431_1144_UP,,,,南港展覽館站,,,1
Blue,431,431_1163_DN,,,,頂埔站,,,1
Blue,431,431_1165_DN,,,,頂埔站,,,1
Blue,431,431_1188_UP,,,,南港展覽館站,,,1
Blue,431,431_1199_DN,,,,頂埔站,,,1
Blue,431,431_1214_UP,,,,南港展覽館站,,,1
Blue,431,431_1219_DN,,,,頂埔站,,,1
Blue,431,431_1246_UP,,,,南港展覽館站,,,1
Blue,431,431_1247_DN,,,,頂埔站,,,1
Blue,431,431_1296_UP,,,,南港展覽館站,,,1
Blue,431,431_1297_DN,,,,亞東醫院站,,,1
Blue,431,431_1300_UP,,,,南港展覽館站,,,1
Blue,431,431_1316_UP,,,,南港展覽館站,,,1
Blue,431,431_1353_DN,,,,頂埔站,,,1
Blue,431,431_1361_DN,,,,頂埔站,,,1
Blue,431,431_1373_DN,,,,頂埔站,,,1
Blue,431,431_1396_UP,,,,南港展覽館站,,,1
Blue,431,431_1407_DN,,,,頂埔站,,,1
Blue,431,431_1417_DN,,,,頂埔站,,,1
Blue,431,431_1432_UP,,,,南港展覽館站,,,1
Blue,431,431_1451_DN,,,,亞東醫院站,,,1
Blue,431,431_1454_UP,,,,南港展覽館站,,,1
Blue,431,431_1457_DN,,,,亞東醫院站,,,1
Blue,431,431_1461_DN,,,,亞東醫院站,,,1
Blue,431,431_1465_DN,,,,亞東醫院站,,,1
Blue,431,431_1471_DN,,,,亞東醫院站,,,1
Blue,431,431_2009_DN,,,,亞東醫院站,,,1
Blue,431,431_2032_UP,,,,南港展覽館站,,,1
Green,398,398_6017_DN,,,,新店站,,,1
Green,398,398_6020_UP,,,,松山站,,,1
Green,398,398_6028_UP,,,,松山站,,,1
Green,398,398_6029_DN,,,,新店站,,,1
Green,398,398_6048_UP,,,,松山站,,,1
Green,398,398_6054_UP,,,,松山站,,,1
Green,398,398_6055_DN,,,,新店站,,,1
Green,398,398_6064_UP,,,,松山站,,,1
Green,398,398_6066_UP,,,,松山站,,,1
Green,398,398_6076_UP,,,,松山站,,,1
Green,398,398_6105_DN,,,,新店站,,,1
Green,398,398_6122_UP,,,,松山站,,,1
Green,398,398_6134_UP,,,,松山站,,,1
Green,398,398_6152_UP,,,,松山站,,,1
Green,398,398_6164_UP,,,,松山站,,,1
Green,398,398_6189_DN,,,,新店站,,,1
Green,398,398_6192_UP,,,,松山站,,,1
Green,398,398_6199_DN,,,,新店站,,,1
Green,398,398_6215_DN,,,,新店站,,,1
Green,398,398_6304_UP,,,,松山站,,,1
Green,398,398_6350_UP,,,,松山站,,,1
Green,398,398_6015_DN,,,,新店站,,,1
Green,398,398_6032_UP,,,,松山站,,,1
Green,398,398_6063_DN,,,,新店站,,,1
Green,398,398_6069_DN,,,,新店站,,,1
Green,398,398_6119_DN,,,,新店站,,,1
Green,398,398_6131_DN,,,,新店站,,,1
Green,398,398_6144_UP,,,,松山站,,,1
Green,398,398_6147_DN,,,,新店站,,,1
Green,398,398_6151_DN,,,,新店站,,,1
Green,398,398_6155_DN,,,,新店站,,,1
Green,398,398_6190_UP,,,,松山站,,,1
Green,398,398_6204_UP,,,,松山站,,,1
Green,398,398_6208_UP,,,,松山站,,,1
Green,398,398_6235_DN,,,,新店站,,,1
Green,398,398_6237_DN,,,,新店站,,,1
Green,398,398_6255_DN,,,,新店站,,,1
Green,398,398_6270_UP,,,,松山站,,,1
Green,398,398_6286_UP,,,,松山站,,,1
Green,398,398_6298_UP,,,,松山站,,,1
Green,398,398_6342_UP,,,,松山站,,,1
Green,398,398_6016_UP,,,,松山站,,,1
Green,398,398_6027_DN,,,,新店站,,,1
Green,398,398_6041_DN,,,,新店站,,,1
Green,398,398_6080_UP,,,,松山站,,,1
Green,398,398_6081_DN,,,,新店站,,,1
Green,398,398_6118_UP,,,,松山站,,,1
Green,398,398_6125_DN,,,,新店站,,,1
Green,398,398_6138_UP,,,,松山站,,,1
Green,398,398_6153_DN,,,,新店站,,,1
Green,398,398_6175_DN,,,,新店站,,,1
Green,398,398_6181_DN,,,,新店站,,,1
Green,398,398_6224_UP,,,,松山站,,,1
Green,398,398_6228_UP,,,,松山站,,,1
Green,398,398_6230_UP,,,,松山站,,,1
Green,398,398_6231_DN,,,,新店站,,,1
Green,398,398_6239_DN,,,,新店站,,,1
Green,398,398_6241_DN,,,,新店站,,,1
Green,398,398_6263_DN,,,,新店站,,,1
Green,398,398_6278_UP,,,,松山站,,,1
Green,398,398_6285_DN,,,,新店站,,,1
Green,398,398_6291_DN,,,,新店站,,,1
Green,398,398_6299_DN,,,,新店站,,,1
Green,398,398_6315_DN,,,,新店站,,,1
Green,398,398_6345_DN,,,,新店站,,,1
Green,398,398_6099_DN,,,,新店站,,,1
Green,398,398_6120_UP,,,,松山站,,,1
Green,398,398_6123_DN,,,,新店站,,,1
Green,398,398_6136_UP,,,,松山站,,,1
Green,398,398_6149_DN,,,,新店站,,,1
Green,398,398_6178_UP,,,,松山站,,,1
Green,398,398_6182_UP,,,,松山站,,,1
Green,398,398_6195_DN,,,,新店站,,,1
Green,398,398_6197_DN,,,,新店站,,,1
Green,398,398_6206_UP,,,,松山站,,,1
Green,398,398_6229_DN,,,,新店站,,,1
Green,398,398_6245_DN,,,,新店站,,,1
Green,398,398_6262_UP,,,,松山站,,,1
Green,398,398_6268_UP,,,,松山站,,,1
Green,398,398_6275_DN,,,,新店站,,,1
Green,398,398_6276_UP,,,,松山站,,,1
Green,398,398_6283_DN,,,,新店站,,,1
Green,398,398_6287_DN,,,,新店站,,,1
Green,398,398_6295_DN,,,,新店站,,,1
Green,398,398_6313_DN,,,,新店站,,,1
Green,398,398_6316_UP,,,,松山站,,,1
Green,398,398_6322_UP,,,,松山站,,,1
Green,398,398_6327_DN,,,,新店站,,,1
Green,398,398_6031_DN,,,,新店站,,,1
Green,398,398_6050_UP,,,,松山站,,,1
Green,398,398_6101_DN,,,,新店站,,,1
Green,398,398_6117_DN,,,,新店站,,,1
Green,398,398_6132_UP,,,,松山站,,,1
Green,398,398_6170_UP,,,,松山站,,,1
Green,398,398_6173_DN,,,,新店站,,,1
Green,398,398_6222_UP,,,,松山站,,,1
Green,398,398_6249_DN,,,,新店站,,,1
Green,398,398_6284_UP,,,,松山站,,,1
Green,398,398_6297_DN,,,,新店站,,,1
Green,398,398_6303_DN,,,,新店站,,,1
Green,398,398_6310_UP,,,,松山站,,,1
Green,398,398_6013_DN,,,,新店站,,,1
Green,398,398_6033_DN,,,,新店站,,,1
Green,398,398_6051_DN,,,,新店站,,,1
Green,398,398_6059_DN,,,,新店站,,,1
Green,398,398_6061_DN,,,,新店站,,,1
Green,398,398_6068_UP,,,,松山站,,,1
Green,398,398_6082_UP,,,,松山站,,,1
Green,398,398_6091_DN,,,,新店站,,,1
Green,398,398_6133_DN,,,,新店站,,,1
Green,398,398_6141_DN,,,,新店站,,,1
Green,398,398_6183_DN,,,,新店站,,,1
Green,398,398_6198_UP,,,,松山站,,,1
Green,398,398_6200_UP,,,,松山站,,,1
Green,398,398_6203_DN,,,,新店站,,,1
Green,398,398_6226_UP,,,,松山站,,,1
Green,398,398_6234_UP,,,,松山站,,,1
Green,398,398_6248_UP,,,,松山站,,,1
Green,398,398_6250_UP,,,,松山站,,,1
Green,398,398_6251_DN,,,,新店站,,,1
Green,398,398_6282_UP,,,,松山站,,,1
Green,398,398_6321_DN,,,,新店站,,,1
Green,398,398_6331_DN,,,,新店站,,,1
Green,398,398_6001_DN,,,,新店站,,,1
Green,398,398_6018_UP,,,,松山站,,,1
Green,398,398_6021_DN,,,,新店站,,,1
Green,398,398_6035_DN,,,,新店站,,,1
Green,398,398_6040_UP,,,,松山站,,,1
Green,398,398_6058_UP,,,,松山站,,,1
Green,398,398_6077_DN,,,,新店站,,,1
Green,398,398_6090_UP,,,,松山站,,,1
Green,398,398_6111_DN,,,,新店站,,,1
Green,398,398_6127_DN,,,,新店站,,,1
Green,398,398_6148_UP,,,,松山站,,,1
Green,398,398_6167_DN,,,,新店站,,,1
Green,398,398_6188_UP,,,,松山站,,,1
Green,398,398_6218_UP,,,,松山站,,,1
Green,398,398_6300_UP,,,,松山站,,,1
Green,398,398_6309_DN,,,,新店站,,,1
Green,398,398_6335_DN,,,,新店站,,,1
Green,398,398_6337_DN,,,,新店站,,,1
Green,398,398_6347_DN,,,,新店站,,,1
Green,398,398_6348_UP,,,,松山站,,,1
Green,398,398_6010_UP,,,,松山站,,,1
Green,398,398_6062_UP,,,,松山站,,,1
Green,398,398_6072_UP,,,,松山站,,,1
Green,398,398_6083_DN,,,,新店站,,,1
Green,398,398_6093_DN,,,,新店站,,,1
Green,398,398_6095_DN,,,,新店站,,,1
Green,398,398_6104_UP,,,,松山站,,,1
Green,398,398_6114_UP,,,,松山站,,,1
Green,398,398_6128_UP,,,,松山站,,,1
Green,398,398_6171_DN,,,,新店站,,,1
Green,398,398_6177_DN,,,,新店站,,,1
Green,398,398_6180_UP,,,,松山站,,,1
Green,398,398_6233_DN,,,,新店站,,,1
Green,398,398_6271_DN,,,,新店站,,,1
Green,398,398_6289_DN,,,,新店站,,,1
Green,398,398_6302_UP,,,,松山站,,,1
Green,398,398_6307_DN,,,,新店站,,,1
Green,398,398_6333_DN,,,,新店站,,,1
Green,398,398_6007_DN,,,,新店站,,,1
Green,398,398_6024_UP,,,,松山站,,,1
Green,398,398_6034_UP,,,,松山站,,,1
Green,398,398_6036_UP,,,,松山站,,,1
Green,398,398_6049_DN,,,,新店站,,,1
Green,398,398_6053_DN,,,,新店站,,,1
Green,398,398_6084_UP,,,,松山站,,,1
Green,398,398_6088_UP,,,,松山站,,,1
Green,398,398_6110_UP,,,,松山站,,,1
Green,398,398_6142_UP,,,,松山站,,,1
Green,398,398_6154_UP,,,,松山站,,,1
Green,398,398_6172_UP,,,,松山站,,,1
Green,398,398_6194_UP,,,,松山站,,,1
Green,398,398_6210_UP,,,,松山站,,,1
Green,398,398_6256_UP,,,,松山站,,,1
Green,398,398_6260_UP,,,,松山站,,,1
Green,398,398_6266_UP,,,,松山站,,,1
Green,398,398_6277_DN,,,,新店站,,,1
Green,398,398_6301_DN,,,,新店站,,,1
Green,398,398_6305_DN,,,,新店站,,,1
Green,398,398_6308_UP,,,,松山站,,,1
Green,398,398_6037_DN,,,,新店站,,,1
Green,398,398_6047_DN,,,,新店站,,,1
Green,398,398_6073_DN,,,,新店站,,,1
Green,398,398_6096_UP,,,,松山站,,,1
Green,398,398_6113_DN,,,,新店站,,,1
Green,398,398_6135_DN,,,,新店站,,,1
Green,398,398_6166_UP,,,,松山站,,,1
Green,398,398_6169_DN,,,,新店站,,,1
Green,398,398_6191_DN,,,,新店站,,,1
Green,398,398_6242_UP,,,,松山站,,,1
Green,398,398_6312_UP,,,,松山站,,,1
Green,398,398_6329_DN,,,,新店站,,,1
Green,398,398_6330_UP,,,,松山站,,,1
Green,398,398_6003_DN,,,,新店站,,,1
Green,398,398_6011_DN,,,,新店站,,,1
Green,398,398_6014_UP,,,,松山站,,,1
Green,398,398_6026_UP,,,,松山站,,,1
Green,398,398_6030_UP,,,,松山站,,,1
Green,398,398_6039_DN,,,,新店站,,,1
Green,398,398_6067_DN,,,,新店站,,,1
Green,398,398_6112_UP,,,,松山站,,,1
Green,398,398_6121_DN,,,,新店站,,,1
Green,398,398_6124_UP,,,,松山站,,,1
Green,398,398_6163_DN,,,,新店站,,,1
Green,398,398_6209_DN,,,,新店站,,,1
Green,398,398_6223_DN,,,,新店站,,,1
Green,398,398_6236_UP,,,,松山站,,,1
Green,398,398_6257_DN,,,,新店站,,,1
Green,398,398_6279_DN,,,,新店站,,,1
Green,398,398_6281_DN,,,,新店站,,,1
Green,398,398_6293_DN,,,,新店站,,,1
Green,398,398_6334_UP,,,,松山站,,,1
Green,398,398_6340_UP,,,,松山站,,,1
Green,398,398_6025_DN,,,,新店站,,,1
Green,398,398_6044_UP,,,,松山站,,,1
Green,398,398_6070_UP,,,,松山站,,,1
Green,398,398_6075_DN,,,,新店站,,,1
Green,398,398_6086_UP,,,,松山站,,,1
Green,398,398_6102_UP,,,,松山站,,,1
Green,398,398_6103_DN,,,,新店站,,,1
Green,398,398_6116_UP,,,,松山站,,,1
Green,398,398_6145_DN,,,,新店站,,,1
Green,398,398_6146_UP,,,,松山站,,,1
Green,398,398_6196_UP,,,,松山站,,,1
Green,398,398_6211_DN,,,,新店站,,,1
Green,398,398_6247_DN,,,,新店站,,,1
Green,398,398_6253_DN,,,,新店站,,,1
Green,398,398_6264_UP,,,,松山站,,,1
Green,398,398_6294_UP,,,,松山站,,,1
Green,398,398_6311_DN,,,,新店站,,,1
Green,398,398_6326_UP,,,,松山站,,,1
Green,398,398_6328_UP,,,,松山站,,,1
Green,398,398_6332_UP,,,,松山站,,,1
Green,398,398_6343_DN,,,,新店站,,,1
Green,398,398_6006_UP,,,,松山站,,,1
Green,398,398_6012_UP,,,,松山站,,,1
Green,398,398_6046_UP,,,,松山站,,,1
Green,398,398_6052_UP,,,,松山站,,,1
Green,398,398_6085_DN,,,,新店站,,,1
Green,398,398_6097_DN,,,,新店站,,,1
Green,398,398_6140_UP,,,,松山站,,,1
Green,398,398_6162_UP,,,,松山站,,,1
Green,398,398_6207_DN,,,,新店站,,,1
Green,398,398_6212_UP,,,,松山站,,,1
Green,398,398_6219_DN,,,,新店站,,,1
Green,398,398_6243_DN,,,,新店站,,,1
Green,398,398_6259_DN,,,,新店站,,,1
Green,398,398_6273_DN,,,,新店站,,,1
Green,398,398_6274_UP,,,,松山站,,,1
Green,398,398_6292_UP,,,,松山站,,,1
Green,398,398_6314_UP,,,,松山站,,,1
Green,398,398_6352_UP,,,,松山站,,,1
Green,398,398_6005_DN,,,,新店站,,,1
Green,398,398_6022_UP,,,,松山站,,,1
Green,398,398_6023_DN,,,,新店站,,,1
Green,398,398_6078_UP,,,,松山站,,,1
Green,398,398_6089_DN,,,,新店站,,,1
Green,398,398_6126_UP,,,,松山站,,,1
Green,398,398_6143_DN,,,,新店站,,,1
Green,398,398_6160_UP,,,,松山站,,,1
Green,398,398_6165_DN,,,,新店站,,,1
Green,398,398_6168_UP,,,,松山站,,,1
Green,398,398_6179_DN,,,,新店站,,,1
Green,398,398_6202_UP,,,,松山站,,,1
Green,398,398_6205_DN,,,,新店站,,,1
Green,398,398_6214_UP,,,,松山站,,,1
Green,398,398_6220_UP,,,,松山站,,,1
Green,398,398_6238_UP,,,,松山站,,,1
Green,398,398_6244_UP,,,,松山站,,,1
Green,398,398_6269_DN,,,,新店站,,,1
Green,398,398_6272_UP,,,,松山站,,,1
Green,398,398_6296_UP,,,,松山站,,,1
Green,398,398_6317_DN,,,,新店站,,,1
Green,398,398_6324_UP,,,,松山站,,,1
Green,398,398_6341_DN,,,,新店站,,,1
Green,398,398_6004_UP,,,,松山站,,,1
Green,398,398_6009_DN,,,,新店站,,,1
Green,398,398_6038_UP,,,,松山站,,,1
Green,398,398_6042_UP,,,,松山站,,,1
Green,398,398_6043_DN,,,,新店站,,,1
Green,398,398_6065_DN,,,,新店站,,,1
Green,398,398_6087_DN,,,,新店站,,,1
Green,398,398_6100_UP,,,,松山站,,,1
Green,398,398_6150_UP,,,,松山站,,,1
Green,398,398_6174_UP,,,,松山站,,,1
Green,398,398_6176_UP,,,,松山站,,,1
Green,398,398_6201_DN,,,,新店站,,,1
Green,398,398_6217_DN,,,,新店站,,,1
Green,398,398_6232_UP,,,,松山站,,,1
Green,398,398_6240_UP,,,,松山站,,,1
Green,398,398_6254_UP,,,,松山站,,,1
Green,398,398_6258_UP,,,,松山站,,,1
Green,398,398_6265_DN,,,,新店站,,,1
Green,398,398_6290_UP,,,,松山站,,,1
Green,398,398_6323_DN,,,,新店站,,,1
Green,398,398_6339_DN,,,,新店站,,,1
Green,398,398_6346_UP,,,,松山站,,,1
Green,398,398_6002_UP,,,,松山站,,,1
Green,398,398_6008_UP,,,,松山站,,,1
Green,398,398_6019_DN,,,,新店站,,,1
Green,398,398_6045_DN,,,,新店站,,,1
Green,398,398_6060_UP,,,,松山站,,,1
Green,398,398_6071_DN,,,,新店站,,,1
Green,398,398_6074_UP,,,,松山站,,,1
Green,398,398_6092_UP,,,,松山站,,,1
Green,398,398_6094_UP,,,,松山站,,,1
Green,398,398_6098_UP,,,,松山站,,,1
Green,398,398_6115_DN,,,,新店站,,,1
Green,398,398_6130_UP,,,,松山站,,,1
Green,398,398_6137_DN,,,,新店站,,,1
Green,398,398_6139_DN,,,,新店站,,,1
Green,398,398_6161_DN,,,,新店站,,,1
Green,398,398_6193_DN,,,,新店站,,,1
Green,398,398_6213_DN,,,,新店站,,,1
Green,398,398_6221_DN,,,,新店站,,,1
Green,398,398_6225_DN,,,,新店站,,,1
Green,398,398_6227_DN,,,,新店站,,,1
Green,398,398_6252_UP,,,,松山站,,,1
Green,398,398_6261_DN,,,,新店站,,,1
Green,398,398_6280_UP,,,,松山站,,,1
Green,398,398_6288_UP,,,,松山站,,,1
Green,398,398_6325_DN,,,,新店站,,,1
Orange,360,360_1002_UP,,,,迴龍站,,,1
Orange,360,360_1013_DN,,,,南勢角站,,,1
Orange,360,360_1025_DN,,,,南勢角站,,,1
Orange,360,360_1031_DN,,,,南勢角站,,,1
Orange,360,360_1032_UP,,,,迴龍站,,,1
Orange,360,360_1034_UP,,,,迴龍站,,,1
Orange,360,360_1038_UP,,,,迴龍站,,,1
Orange,360,360_1044_UP,,,,蘆洲站,,,1
Orange,360,360_1049_DN,,,,南勢角站,,,1
Orange,360,360_1062_UP,,,,迴龍站,,,1
Orange,360,360_1132_UP,,,,迴龍站,,,1
Orange,360,360_1139_DN,,,,南勢角站,,,1
Orange,360,360_1155_DN,,,,南勢角站,,,1
Orange,360,360_1179_DN,,,,南勢角站,,,1
Orange,360,360_1192_UP,,,,迴龍站,,,1
Orange,360,360_1223_DN,,,,南勢角站,,,1
Orange,360,360_1224_UP,,,,迴龍站,,,1
Orange,360,360_2013_DN,,,,南勢角站,,,1
Orange,360,360_2019_DN,,,,南勢角站,,,1
Orange,360,360_2026_UP,,,,蘆洲站,,,1
Orange,360,360_2041_DN,,,,南勢角站,,,1
Orange,360,360_2050_UP,,,,蘆洲站,,,1
Orange,360,360_2053_DN,,,,南勢角站,,,1
Orange,360,360_2061_DN,,,,南勢角站,,,1
Orange,360,360_2075_DN,,,,南勢角站,,,1
Orange,360,360_2077_DN,,,,南勢角站,,,1
Orange,360,360_2109_DN,,,,南勢角站,,,1
Orange,360,360_2117_DN,,,,南勢角站,,,1
Orange,360,360_2138_UP,,,,迴龍站,,,1
Orange,360,360_2154_UP,,,,蘆洲站,,,1
Orange,360,360_2165_DN,,,,南勢角站,,,1
Orange,360,360_2176_UP,,,,蘆洲站,,,1
Orange,360,360_2196_UP,,,,蘆洲站,,,1
Orange,360,360_2199_DN,,,,南勢角站,,,1
Orange,360,360_2218_UP,,,,蘆洲站,,,1
Orange,360,360_2228_UP,,,,蘆洲站,,,1
Orange,360,360_1028_UP,,,,迴龍站,,,1
Orange,360,360_1057_DN,,,,南勢角站,,,1
Orange,360,360_1060_UP,,,,迴龍站,,,1
Orange,360,360_1073_DN,,,,南勢角站,,,1
Orange,360,360_1081_DN,,,,南勢角站,,,1
Orange,360,360_1089_DN,,,,南勢角站,,,1
Orange,360,360_1100_UP,,,,迴龍站,,,1
Orange,360,360_1109_DN,,,,南勢角站,,,1
Orange,360,360_1204_UP,,,,蘆洲站,,,1
Orange,360,360_1226_UP,,,,迴龍站,,,1
Orange,360,360_1236_UP,,,,迴龍站,,,1
Orange,360,360_1244_UP,,,,迴龍站,,,1
Orange,360,360_1248_UP,,,,迴龍站,,,1
Orange,360,360_2067_DN,,,,南勢角站,,,1
Orange,360,360_2101_DN,,,,南勢角站,,,1
Orange,360,360_2120_UP,,,,蘆洲站,,,1
Orange,360,360_2127_DN,,,,南勢角站,,,1
Orange,360,360_2146_UP,,,,蘆洲站,,,1
Orange,360,360_2168_UP,,,,蘆洲站,,,1
Orange,360,360_2173_DN,,,,南勢角站,,,1
Orange,360,360_2179_DN,,,,南勢角站,,,1
Orange,360,360_2195_DN,,,,南勢角站,,,1
Orange,360,360_2210_UP,,,,蘆洲站,,,1
Orange,360,360_1006_UP,,,,迴龍站,,,1
Orange,360,360_1017_DN,,,,南勢角站,,,1
Orange,360,360_1022_UP,,,,蘆洲站,,,1
Orange,360,360_1027_DN,,,,南勢角站,,,1
Orange,360,360_1045_DN,,,,南勢角站,,,1
Orange,360,360_1047_DN,,,,南勢角站,,,1
Orange,360,360_1056_UP,,,,迴龍站,,,1
Orange,360,360_1063_DN,,,,南勢角站,,,1
Orange,360,360_1074_UP,,,,迴龍站,,,1
Orange,360,360_1083_DN,,,,南勢角站,,,1
Orange,360,360_1099_DN,,,,南勢角站,,,1
Orange,360,360_1115_DN,,,,南勢角站,,,1
Orange,360,360_1144_UP,,,,迴龍站,,,1
Orange,360,360_1167_DN,,,,南勢角站,,,1
Orange,360,360_1214_UP,,,,迴龍站,,,1
Orange,360,360_1221_DN,,,,南勢角站,,,1
Orange,360,360_1228_UP,,,,蘆洲站,,,1
Orange,360,360_1232_UP,,,,迴龍站,,,1
Orange,360,360_1243_DN,,,,南勢角站,,,1
Orange,360,360_2017_DN,,,,南勢角站,,,1
Orange,360,360_2020_UP,,,,蘆洲站,,,1
Orange,360,360_2039_DN,,,,南勢角站,,,1
Orange,360,360_2040_UP,,,,蘆洲站,,,1
Orange,360,360_2057_DN,,,,南勢角站,,,1
Orange,360,360_2088_UP,,,,蘆洲站,,,1
Orange,360,360_2097_DN,,,,南勢角站,,,1
Orange,360,360_2157_DN,,,,南勢角站,,,1
Orange,360,360_2174_UP,,,,蘆洲站,,,1
Orange,360,360_2184_UP,,,,蘆洲站,,,1
Orange,360,360_2185_DN,,,,南勢角站,,,1
Orange,360,360_2193_DN,,,,南勢角站,,,1
Orange,360,360_2197_DN,,,,南勢角站,,,1
Orange,360,360_2201_DN,,,,南勢角站,,,1
Orange,360,360_2227_DN,,,,南勢角站,,,1
Orange,360,360_2234_UP,,,,蘆洲站,,,1
Orange,360,360_1003_DN,,,,南勢角站,,,1
Orange,360,360_1046_UP,,,,迴龍站,,,1
Orange,360,360_1050_UP,,,,迴龍站,,,1
Orange,360,360_1053_DN,,,,南勢角站,,,1
Orange,360,360_1054_UP,,,,迴龍站,,,1
Orange,360,360_1058_UP,,,,迴龍站,,,1
Orange,360,360_1076_UP,,,,迴龍站,,,1
Orange,360,360_1078_UP,,,,迴龍站,,,1
Orange,360,360_1120_UP,,,,迴龍站,,,1
Orange,360,360_1149_DN,,,,南勢角站,,,1
Orange,360,360_1158_UP,,,,迴龍站,,,1
Orange,360,360_1178_UP,,,,迴龍站,,,1
Orange,360,360_1188_UP,,,,迴龍站,,,1
Orange,360,360_1195_DN,,,,南勢角站,,,1
Orange,360,360_1222_UP,,,,迴龍站,,,1
Orange,360,360_2037_DN,,,,南勢角站,,,1
Orange,360,360_2058_UP,,,,蘆洲站,,,1
Orange,360,360_2089_DN,,,,南勢角站,,,1
Orange,360,360_2102_UP,,,,蘆洲站,,,1
Orange,360,360_2105_DN,,,,南勢角站,,,1
Orange,360,360_2110_UP,,,,迴龍站,,,1
Orange,360,360_2140_UP,,,,蘆洲站,,,1
Orange,360,360_2148_UP,,,,蘆洲站,,,1
Orange,360,360_2153_DN,,,,南勢角站,,,1
Orange,360,360_2189_DN,,,,南勢角站,,,1
Orange,360,360_2198_UP,,,,蘆洲站,,,1
Orange,360,360_2205_DN,,,,南勢角站,,,1
Orange,360,360_2208_UP,,,,蘆洲站,,,1
Orange,360,360_2222_UP,,,,蘆洲站,,,1
Orange,360,360_2241_DN,,,,南勢角站,,,1
Orange,360,360_2245_DN,,,,南勢角站,,,1
Orange,360,360_1007_DN,,,,南勢角站,,,1
Orange,360,360_1008_UP,,,,迴龍站,,,1
Orange,360,360_1068_UP,,,,蘆洲站,,,1
Orange,360,360_1072_UP,,,,迴龍站,,,1
Orange,360,360_1082_UP,,,,迴龍站,,,1
Orange,360,360_1095_DN,,,,南勢角站,,,1
Orange,360,360_1128_UP,,,,迴龍站,,,1
Orange,360,360_1197_DN,,,,南勢角站,,,1
Orange,360,360_1212_UP,,,,迴龍站,,,1
Orange,360,360_1218_UP,,,,迴龍站,,,1
Orange,360,360_1237_DN,,,,南勢角站,,,1
Orange,360,360_1246_UP,,,,迴龍站,,,1
Orange,360,360_2012_UP,,,,蘆洲站,,,1
Orange,360,360_2044_UP,,,,蘆洲站,,,1
Orange,360,360_2045_DN,,,,南勢角站,,,1
Orange,360,360_2064_UP,,,,蘆洲站,,,1
Orange,360,360_2065_DN,,,,南勢角站,,,1
Orange,360,360_2082_UP,,,,迴龍站,,,1
Orange,360,360_2085_DN,,,,南勢角站,,,1
Orange,360,360_2095_DN,,,,南勢角站,,,1
