time_s,time,person_id,mode,mode_original,x,y,leg_index,status,vehicleRefId,pt_transitLineId,pt_transitRouteId,pt_transportMode
61862,17:11:02,metro_up_01,subway,pt,296635.54412223084,2767340.2252632645,4,in_leg,,Blue,403_1173_DN,subway
61862,17:11:02,metro_up_01,subway,pt,296307.2350754152,2766712.318919948,4,in_leg,,Blue,403_1173_DN,subway
61862,17:11:02,metro_up_01,subway,pt,295649.2463884223,2765572.418984159,4,in_leg,,Blue,403_1173_DN,subway
61862,17:11:02,metro_up_01,subway,pt,295275.3815050111,2764147.952268297,4,in_leg,,Blue,403_1173_DN,subway
61862,17:11:02,metro_up_01,subway,pt,294816.5488772156,2762838.1270460924,4,in_leg,,Blue,403_1173_DN,subway
61865,17:11:05,metro_up_01,subway,pt,302586.34128525254,2770903.897475422,4,in_leg,,Blue,403_1173_DN,subway
61866,17:11:06,metro_up_01,subway,pt,303088.34258326003,2770771.6028741016,4,in_leg,,Blue,403_1173_DN,subway
61866,17:11:06,metro_up_01,subway,pt,301984.92301530385,2770891.761799712,4,in_leg,,Blue,403_1173_DN,subway
61867,17:11:07,metro_up_01,subway,pt,301141.80976975715,2770399.044674696,4,in_leg,,Blue,403_1173_DN,subway
61867,17:11:07,metro_up_01,subway,pt,300143.4665342204,2769708.76369244,4,in_leg,,Blue,403_1173_DN,subway
61867,17:11:07,metro_up_01,subway,pt,297640.97207094904,2769129.176969082,4,in_leg,,Blue,403_1173_DN,subway
61867,17:11:07,metro_up_01,subway,pt,297182.9266215843,2768338.5060594277,4,in_leg,,Blue,403_1173_DN,subway
61867,17:11:07,metro_up_01,subway,pt,296634.17607133737,2767337.546271485,4,in_leg,,Blue,403_1173_DN,subway
61867,17:11:07,metro_up_01,subway,pt,296304.5002607188,2766707.797141041,4,in_leg,,Blue,403_1173_DN,subway
61867,17:11:07,metro_up_01,subway,pt,295647.94018412044,2765567.3719158587,4,in_leg,,Blue,403_1173_DN,subway
61867,17:11:07,metro_up_01,subway,pt,295273.98659752257,2764143.6800749763,4,in_leg,,Blue,403_1173_DN,subway
61867,17:11:07,metro_up_01,subway,pt,294814.15164409374,2762836.087512057,4,in_leg,,Blue,403_1173_DN,subway
61870,17:11:10,metro_up_01,subway,pt,302571.8178838286,2770907.853833692,4,in_leg,,Blue,403_1173_DN,subway
61871,17:11:11,metro_up_01,subway,pt,303050.66647143464,2770781.123506466,4,in_leg,,Blue,403_1173_DN,subway
61871,17:11:11,metro_up_01,subway,pt,301973.14355041296,2770885.7091159895,4,in_leg,,Blue,403_1173_DN,subway
61872,17:11:12,metro_up_01,subway,pt,301134.63369859423,2770392.225932504,4,in_leg,,Blue,403_1173_DN,subway
61872,17:11:12,metro_up_01,subway,pt,300125.2917573935,2769705.0913007143,4,in_leg,,Blue,403_1173_DN,subway
61872,17:11:12,metro_up_01,subway,pt,297638.3984082309,2769124.765714324,4,in_leg,,Blue,403_1173_DN,subway
61872,17:11:12,metro_up_01,subway,pt,297180.08554776217,2768333.3426956013,4,in_leg,,Blue,403_1173_DN,subway
61872,17:11:12,metro_up_01,subway,pt,296632.80802044383,2767334.8672797056,4,in_leg,,Blue,403_1173_DN,subway
61872,17:11:12,metro_up_01,subway,pt,296301.76544602244,2766703.275362134,4,in_leg,,Blue,403_1173_DN,subway
61872,17:11:12,metro_up_01,subway,pt,295646.6339798185,2765562.324847559,4,in_leg,,Blue,403_1173_DN,subway
61872,17:11:12,metro_up_01,subway,pt,295272.59169003397,2764139.4078816557,4,in_leg,,Blue,403_1173_DN,subway
61872,17:11:12,metro_up_01,subway,pt,294811.75441097183,2762834.047978021,4,in_leg,,Blue,403_1173_DN,subway
61875,17:11:15,metro_up_01,subway,pt,302557.29448240466,2770911.8101919624,4,in_leg,,Blue,403_1173_DN,subway
61876,17:11:16,metro_up_01,subway,pt,303012.9903596092,2770790.6441388307,4,in_leg,,Blue,403_1173_DN,subway
61876,17:11:16,metro_up_01,subway,pt,301961.36408552213,2770879.6564322663,4,in_leg,,Blue,403_1173_DN,subway
61877,17:11:17,metro_up_01,subway,pt,301127.4576274313,2770385.407190312,4,in_leg,,Blue,403_1173_DN,subway
61877,17:11:17,metro_up_01,subway,pt,300107.11698056664,2769701.4189089886,4,in_leg,,Blue,403_1173_DN,subway
61877,17:11:17,metro_up_01,subway,pt,297635.8247455128,2769120.3544595665,4,in_leg,,Blue,403_1173_DN,subway
61877,17:11:17,metro_up_01,subway,pt,297177.24447394005,2768328.1793317744,4,in_leg,,Blue,403_1173_DN,subway
61877,17:11:17,metro_up_01,subway,pt,296631.4399695503,2767332.1882879264,4,in_leg,,Blue,403_1173_DN,subway
61877,17:11:17,metro_up_01,subway,pt,296299.0306313261,2766698.7535832273,4,in_leg,,Blue,403_1173_DN,subway
61877,17:11:17,metro_up_01,subway,pt,295645.32777551655,2765557.277779259,4,in_leg,,Blue,403_1173_DN,subway
61877,17:11:17,metro_up_01,subway,pt,295271.19678254536,2764135.135688335,4,in_leg,,Blue,403_1173_DN,subway
61877,17:11:17,metro_up_01,subway,pt,294809.35717785,2762832.0084439856,4,in_leg,,Blue,403_1173_DN,subway
61880,17:11:20,metro_up_01,subway,pt,302542.7710809807,2770915.7665502327,4,in_leg,,Blue,403_1173_DN,subway
61881,17:11:21,metro_up_01,subway,pt,302975.31424778374,2770800.1647711955,4,in_leg,,Blue,403_1173_DN,subway
61881,17:11:21,metro_up_01,subway,pt,301949.58462063124,2770873.6037485437,4,in_leg,,Blue,403_1173_DN,subway
61882,17:11:22,metro_up_01,subway,pt,301120.2815562684,2770378.58844812,4,in_leg,,Blue,403_1173_DN,subway
61882,17:11:22,metro_up_01,subway,pt,300088.9422037398,2769697.746517263,4,in_leg,,Blue,403_1173_DN,subway
61882,17:11:22,metro_up_01,subway,pt,297633.2510827947,2769115.943204809,4,in_leg,,Blue,403_1173_DN,subway
61882,17:11:22,metro_up_01,subway,pt,297174.40340011794,2768323.0159679474,4,in_leg,,Blue,403_1173_DN,subway
61882,17:11:22,metro_up_01,subway,pt,296630.07191865676,2767329.5092961467,4,in_leg,,Blue,403_1173_DN,subway
61882,17:11:22,metro_up_01,subway,pt,296296.2958166297,2766694.2318043206,4,in_leg,,Blue,403_1173_DN,subway
61882,17:11:22,metro_up_01,subway,pt,295644.0215712146,2765552.230710959,4,in_leg,,Blue,403_1173_DN,subway
61882,17:11:22,metro_up_01,subway,pt,295269.80187505676,2764130.863495014,4,in_leg,,Blue,403_1173_DN,subway
61882,17:11:22,metro_up_01,subway,pt,294806.95994472806,2762829.9689099495,4,in_leg,,Blue,403_1173_DN,subway
61885,17:11:25,metro_up_01,subway,pt,302528.2476795567,2770919.7229085024,4,in_leg,,Blue,403_1173_DN,subway
61886,17:11:26,metro_up_01,subway,pt,302937.6381359583,2770809.6854035603,4,in_leg,,Blue,403_1173_DN,subway
61886,17:11:26,metro_up_01,subway,pt,301937.8051557404,2770867.551064821,4,in_leg,,Blue,403_1173_DN,subway
61887,17:11:27,metro_up_01,subway,pt,301113.1054851055,2770371.769705928,4,in_leg,,Blue,403_1173_DN,subway
61887,17:11:27,metro_up_01,subway,pt,300070.7674269129,2769694.074125537,4,in_leg,,Blue,403_1173_DN,subway
61887,17:11:27,metro_up_01,subway,pt,297630.67742007656,2769111.5319500514,4,in_leg,,Blue,403_1173_DN,subway
61887,17:11:27,metro_up_01,subway,pt,297171.5623262958,2768317.8526041205,4,in_leg,,Blue,403_1173_DN,subway
61887,17:11:27,metro_up_01,subway,pt,296628.7038677632,2767326.8303043675,4,in_leg,,Blue,403_1173_DN,subway
61887,17:11:27,metro_up_01,subway,pt,296293.56100193335,2766689.7100254134,4,in_leg,,Blue,403_1173_DN,subway
61887,17:11:27,metro_up_01,subway,pt,295642.71536691266,2765547.183642659,4,in_leg,,Blue,403_1173_DN,subway
61887,17:11:27,metro_up_01,subway,pt,295268.40696756815,2764126.5913016936,4,in_leg,,Blue,403_1173_DN,subway
61887,17:11:27,metro_up_01,subway,pt,294804.5627116062,2762827.929375914,4,in_leg,,Blue,403_1173_DN,subway
61890,17:11:30,metro_up_01,subway,pt,302513.7242781328,2770923.6792667727,4,in_leg,,Blue,403_1173_DN,subway
61891,17:11:31,metro_up_01,subway,pt,302899.9620241329,2770819.2060359246,4,in_leg,,Blue,403_1173_DN,subway
61891,17:11:31,metro_up_01,subway,pt,301926.0256908496,2770861.4983810983,4,in_leg,,Blue,403_1173_DN,subway
61892,17:11:32,metro_up_01,subway,pt,301105.92941394256,2770364.950963736,4,in_leg,,Blue,403_1173_DN,subway
61892,17:11:32,metro_up_01,subway,pt,300052.59265008604,2769690.4017338115,4,in_leg,,Blue,403_1173_DN,subway
61892,17:11:32,metro_up_01,subway,pt,297628.10375735845,2769107.120695294,4,in_leg,,Blue,403_1173_DN,subway
61892,17:11:32,metro_up_01,subway,pt,297168.7212524737,2768312.689240294,4,in_leg,,Blue,403_1173_DN,subway
61892,17:11:32,metro_up_01,subway,pt,296627.3358168697,2767324.1513125882,4,in_leg,,Blue,403_1173_DN,subway
61892,17:11:32,metro_up_01,subway,pt,296290.826187237,2766685.1882465067,4,in_leg,,Blue,403_1173_DN,subway
61892,17:11:32,metro_up_01,subway,pt,295641.40916261077,2765542.136574359,4,in_leg,,Blue,403_1173_DN,subway
61892,17:11:32,metro_up_01,subway,pt,295267.01206007955,2764122.319108373,4,in_leg,,Blue,403_1173_DN,subway
61892,17:11:32,metro_up_01,subway,pt,294802.1654784843,2762825.8898418783,4,in_leg,,Blue,403_1173_DN,subway
61895,17:11:35,metro_up_01,subway,pt,302499.20087670884,2770927.635625043,4,in_leg,,Blue,403_1173_DN,subway
61896,17:11:36,metro_up_01,subway,pt,302862.28591230744,2770828.7266682894,4,in_leg,,Blue,403_1173_DN,subway
61896,17:11:36,metro_up_01,subway,pt,301914.2462259587,2770855.445697375,4,in_leg,,Blue,403_1173_DN,subway
61897,17:11:37,metro_up_01,subway,pt,301098.7533427796,2770358.132221544,4,in_leg,,Blue,403_1173_DN,subway
61897,17:11:37,metro_up_01,subway,pt,300034.41787325917,2769686.7293420862,4,in_leg,,Blue,403_1173_DN,subway
61897,17:11:37,metro_up_01,subway,pt,297625.53009464033,2769102.7094405363,4,in_leg,,Blue,403_1173_DN,subway
61897,17:11:37,metro_up_01,subway,pt,297165.8801786516,2768307.525876467,4,in_leg,,Blue,403_1173_DN,subway
61897,17:11:37,metro_up_01,subway,pt,296625.96776597615,2767321.4723208086,4,in_leg,,Blue,403_1173_DN,subway
61897,17:11:37,metro_up_01,subway,pt,296288.0913725406,2766680.6664676,4,in_leg,,Blue,403_1173_DN,subway
61897,17:11:37,metro_up_01,subway,pt,295640.1029583088,2765537.089506059,4,in_leg,,Blue,403_1173_DN,subway
61897,17:11:37,metro_up_01,subway,pt,295265.61715259094,2764118.0469150525,4,in_leg,,Blue,403_1173_DN,subway
61897,17:11:37,metro_up_01,subway,pt,294799.76824536244,2762823.8503078427,4,in_leg,,Blue,403_1173_DN,subway
61900,17:11:40,metro_up_01,subway,pt,302484.6774752849,2770931.591983313,4,in_leg,,Blue,403_1173_DN,subway
61901,17:11:41,metro_up_01,subway,pt,301902.46676106786,2770849.3930136524,4,in_leg,,Blue,403_1173_DN,subway
61902,17:11:42,metro_up_01,subway,pt,301091.57727161667,2770351.3134793523,4,in_leg,,Blue,403_1173_DN,subway
61902,17:11:42,metro_up_01,subway,pt,300016.24309643236,2769683.0569503605,4,in_leg,,Blue,403_1173_DN,subway
61902,17:11:42,metro_up_01,subway,pt,297622.9564319222,2769098.298185779,4,in_leg,,Blue,403_1173_DN,subway
61902,17:11:42,metro_up_01,subway,pt,297163.0391048295,2768302.36251264,4,in_leg,,Blue,403_1173_DN,subway
61902,17:11:42,metro_up_01,subway,pt,296624.5997150826,2767318.7933290293,4,in_leg,,Blue,403_1173_DN,subway
61902,17:11:42,metro_up_01,subway,pt,296285.35655784426,2766676.144688693,4,in_leg,,Blue,403_1173_DN,subway
61902,17:11:42,metro_up_01,subway,pt,295638.7967540069,2765532.042437759,4,in_leg,,Blue,403_1173_DN,subway
61902,17:11:42,metro_up_01,subway,pt,295264.2222451024,2764113.7747217314,4,in_leg,,Blue,403_1173_DN,subway
61902,17:11:42,metro_up_01,subway,pt,294797.3710122406,2762821.810773807,4,in_leg,,Blue,403_1173_DN,subway
61905,17:11:45,metro_up_01,subway,pt,302470.15407386096,2770935.548341583,4,in_leg,,Blue,403_1173_DN,subway
61906,17:11:46,metro_up_01,subway,pt,301890.687296177,2770843.3403299297,4,in_leg,,Blue,403_1173_DN,subway
61907,17:11:47,metro_up_01,subway,pt,301084.40120045375,2770344.4947371604,4,in_leg,,Blue,403_1173_DN,subway
61907,17:11:47,metro_up_01,subway,pt,299998.0683196055,2769679.384558635,4,in_leg,,Blue,403_1173_DN,subway
61907,17:11:47,metro_up_01,subway,pt,297620.3827692041,2769093.886931021,4,in_leg,,Blue,403_1173_DN,subway
61907,17:11:47,metro_up_01,subway,pt,297160.19803100737,2768297.1991488133,4,in_leg,,Blue,403_1173_DN,subway
61907,17:11:47,metro_up_01,subway,pt,296623.2316641891,2767316.11433725,4,in_leg,,Blue,403_1173_DN,subway
61907,17:11:47,metro_up_01,subway,pt,296282.62174314784,2766671.622909786,4,in_leg,,Blue,403_1173_DN,subway
61907,17:11:47,metro_up_01,subway,pt,295637.49054970493,2765526.995369459,4,in_leg,,Blue,403_1173_DN,subway
61907,17:11:47,metro_up_01,subway,pt,295262.8273376138,2764109.502528411,4,in_leg,,Blue,403_1173_DN,subway
61907,17:11:47,metro_up_01,subway,pt,294794.9737791187,2762819.7712397715,4,in_leg,,Blue,403_1173_DN,subway
61910,17:11:50,metro_up_01,subway,pt,302455.630672437,2770939.5046998532,4,in_leg,,Blue,403_1173_DN,subway
61911,17:11:51,metro_up_01,subway,pt,301878.90783128614,2770837.287646207,4,in_leg,,Blue,403_1173_DN,subway
61911,17:11:51,metro_up_01,subway,pt,301077.22512929083,2770337.675994968,4,in_leg,,Blue,403_1173_DN,subway
61912,17:11:52,metro_up_01,subway,pt,299979.8935427786,2769675.712166909,4,in_leg,,Blue,403_1173_DN,subway
61912,17:11:52,metro_up_01,subway,pt,297617.809106486,2769089.4756762637,4,in_leg,,Blue,403_1173_DN,subway
61912,17:11:52,metro_up_01,subway,pt,297157.35695718526,2768292.0357849863,4,in_leg,,Blue,403_1173_DN,subway
61912,17:11:52,metro_up_01,subway,pt,296621.86361329554,2767313.4353454704,4,in_leg,,Blue,403_1173_DN,subway
61912,17:11:52,metro_up_01,subway,pt,296279.8869284515,2766667.1011308795,4,in_leg,,Blue,403_1173_DN,subway
61912,17:11:52,metro_up_01,subway,pt,295636.184345403,2765521.9483011593,4,in_leg,,Blue,403_1173_DN,subway
61912,17:11:52,metro_up_01,subway,pt,295261.4324301252,2764105.2303350903,4,in_leg,,Blue,403_1173_DN,subway
61912,17:11:52,metro_up_01,subway,pt,294792.5765459968,2762817.7317057354,4,in_leg,,Blue,403_1173_DN,subway
61914,17:11:54,metro_up_01,subway,pt,302441.1072710131,2770943.4610581235,4,in_leg,,Blue,403_1173_DN,subway
61916,17:11:56,metro_up_01,subway,pt,301867.1283663953,2770831.234962484,4,in_leg,,Blue,403_1173_DN,subway
61916,17:11:56,metro_up_01,subway,pt,301070.0490581279,2770330.857252776,4,in_leg,,Blue,403_1173_DN,subway
61917,17:11:57,metro_up_01,subway,pt,299961.71876595175,2769672.0397751834,4,in_leg,,Blue,403_1173_DN,subway
61917,17:11:57,metro_up_01,subway,pt,297615.23544376786,2769085.0644215057,4,in_leg,,Blue,403_1173_DN,subway
61917,17:11:57,metro_up_01,subway,pt,297154.51588336314,2768286.87242116,4,in_leg,,Blue,403_1173_DN,subway
61917,17:11:57,metro_up_01,subway,pt,296620.495562402,2767310.756353691,4,in_leg,,Blue,403_1173_DN,subway
61917,17:11:57,metro_up_01,subway,pt,296277.1521137551,2766662.5793519723,4,in_leg,,Blue,403_1173_DN,subway
61917,17:11:57,metro_up_01,subway,pt,295634.87814110104,2765516.901232859,4,in_leg,,Blue,403_1173_DN,subway
61917,17:11:57,metro_up_01,subway,pt,295260.0375226366,2764100.9581417697,4,in_leg,,Blue,403_1173_DN,subway
61917,17:11:57,metro_up_01,subway,pt,294790.1793128749,2762815.6921717,4,in_leg,,Blue,403_1173_DN,subway
61919,17:11:59,metro_up_01,subway,pt,302426.58386958914,2770947.4174163938,4,in_leg,,Blue,403_1173_DN,subway
61920,17:12:00,metro_up_01,subway,pt,301855.3489015045,2770825.182278761,4,in_leg,,Blue,403_1173_DN,subway
61921,17:12:01,metro_up_01,subway,pt,301062.872986965,2770324.0385105843,4,in_leg,,Blue,403_1173_DN,subway
61921,17:12:01,metro_up_01,subway,pt,297612.66178104974,2769080.653166748,4,in_leg,,Blue,403_1173_DN,subway
61922,17:12:02,metro_up_01,subway,pt,299943.5439891249,2769668.3673834577,4,in_leg,,Blue,403_1173_DN,subway
61922,17:12:02,metro_up_01,subway,pt,297151.674809541,2768281.709057333,4,in_leg,,Blue,403_1173_DN,subway
61922,17:12:02,metro_up_01,subway,pt,296619.1275115085,2767308.077361912,4,in_leg,,Blue,403_1173_DN,subway
61922,17:12:02,metro_up_01,subway,pt,296274.41729905875,2766658.0575730656,4,in_leg,,Blue,403_1173_DN,subway
61922,17:12:02,metro_up_01,subway,pt,295633.57193679916,2765511.8541645594,4,in_leg,,Blue,403_1173_DN,subway
61922,17:12:02,metro_up_01,subway,pt,295258.642615148,2764096.6859484487,4,in_leg,,Blue,403_1173_DN,subway
61922,17:12:02,metro_up_01,subway,pt,294787.78207975306,2762813.652637664,4,in_leg,,Blue,403_1173_DN,subway
61924,17:12:04,metro_up_01,subway,pt,302412.0604681652,2770951.3737746635,4,in_leg,,Blue,403_1173_DN,subway
61925,17:12:05,metro_up_01,subway,pt,301843.5694366136,2770819.1295950385,4,in_leg,,Blue,403_1173_DN,subway
61926,17:12:06,metro_up_01,subway,pt,301055.696915802,2770317.2197683924,4,in_leg,,Blue,403_1173_DN,subway
61926,17:12:06,metro_up_01,subway,pt,297610.0881183316,2769076.2419119906,4,in_leg,,Blue,403_1173_DN,subway
61927,17:12:07,metro_up_01,subway,pt,299925.369212298,2769664.694991732,4,in_leg,,Blue,403_1173_DN,subway
61927,17:12:07,metro_up_01,subway,pt,297148.83373571886,2768276.545693506,4,in_leg,,Blue,403_1173_DN,subway
61927,17:12:07,metro_up_01,subway,pt,296617.75946061494,2767305.3983701323,4,in_leg,,Blue,403_1173_DN,subway
61927,17:12:07,metro_up_01,subway,pt,296271.6824843624,2766653.535794159,4,in_leg,,Blue,403_1173_DN,subway
61927,17:12:07,metro_up_01,subway,pt,295632.2657324972,2765506.807096259,4,in_leg,,Blue,403_1173_DN,subway
61927,17:12:07,metro_up_01,subway,pt,295257.2477076594,2764092.413755128,4,in_leg,,Blue,403_1173_DN,subway
61927,17:12:07,metro_up_01,subway,pt,294785.38484663115,2762811.6131036286,4,in_leg,,Blue,403_1173_DN,subway
61929,17:12:09,metro_up_01,subway,pt,302397.53706674126,2770955.330132934,4,in_leg,,Blue,403_1173_DN,subway
61930,17:12:10,metro_up_01,subway,pt,301831.78997172276,2770813.0769113153,4,in_leg,,Blue,403_1173_DN,subway
61931,17:12:11,metro_up_01,subway,pt,301048.5208446391,2770310.4010262005,4,in_leg,,Blue,403_1173_DN,subway
61931,17:12:11,metro_up_01,subway,pt,297607.5144556135,2769071.830657233,4,in_leg,,Blue,403_1173_DN,subway
61932,17:12:12,metro_up_01,subway,pt,299907.19443547114,2769661.0226000063,4,in_leg,,Blue,403_1173_DN,subway
61932,17:12:12,metro_up_01,subway,pt,297145.99266189674,2768271.382329679,4,in_leg,,Blue,403_1173_DN,subway
61932,17:12:12,metro_up_01,subway,pt,296616.3914097214,2767302.719378353,4,in_leg,,Blue,403_1173_DN,subway
61932,17:12:12,metro_up_01,subway,pt,296268.947669666,2766649.014015252,4,in_leg,,Blue,403_1173_DN,subway
61932,17:12:12,metro_up_01,subway,pt,295630.95952819526,2765501.7600279595,4,in_leg,,Blue,403_1173_DN,subway
61932,17:12:12,metro_up_01,subway,pt,295255.8528001708,2764088.1415618076,4,in_leg,,Blue,403_1173_DN,subway
61932,17:12:12,metro_up_01,subway,pt,294782.9876135093,2762809.573569593,4,in_leg,,Blue,403_1173_DN,subway
61934,17:12:14,metro_up_01,subway,pt,302383.0136653173,2770959.286491204,4,in_leg,,Blue,403_1173_DN,subway
61935,17:12:15,metro_up_01,subway,pt,301820.0105068319,2770807.0242275926,4,in_leg,,Blue,403_1173_DN,subway
61936,17:12:16,metro_up_01,subway,pt,301041.3447734762,2770303.5822840086,4,in_leg,,Blue,403_1173_DN,subway
61936,17:12:16,metro_up_01,subway,pt,297604.9407928954,2769067.4194024755,4,in_leg,,Blue,403_1173_DN,subway
61937,17:12:17,metro_up_01,subway,pt,299889.0196586443,2769657.3502082806,4,in_leg,,Blue,403_1173_DN,subway
61937,17:12:17,metro_up_01,subway,pt,297143.15158807463,2768266.2189658526,4,in_leg,,Blue,403_1173_DN,subway
61937,17:12:17,metro_up_01,subway,pt,296615.02335882786,2767300.040386574,4,in_leg,,Blue,403_1173_DN,subway
61937,17:12:17,metro_up_01,subway,pt,296266.21285496966,2766644.492236345,4,in_leg,,Blue,403_1173_DN,subway
61937,17:12:17,metro_up_01,subway,pt,295629.6533238933,2765496.7129596593,4,in_leg,,Blue,403_1173_DN,subway
61937,17:12:17,metro_up_01,subway,pt,295254.45789268217,2764083.869368487,4,in_leg,,Blue,403_1173_DN,subway
61937,17:12:17,metro_up_01,subway,pt,294780.5903803874,2762807.5340355574,4,in_leg,,Blue,403_1173_DN,subway
61939,17:12:19,metro_up_01,subway,pt,302368.4902638934,2770963.2428494743,4,in_leg,,Blue,403_1173_DN,subway
61940,17:12:20,metro_up_01,subway,pt,301808.23104194104,2770800.97154387,4,in_leg,,Blue,403_1173_DN,subway
61941,17:12:21,metro_up_01,subway,pt,301034.16870231327,2770296.7635418163,4,in_leg,,Blue,403_1173_DN,subway
61941,17:12:21,metro_up_01,subway,pt,297602.36713017727,2769063.008147718,4,in_leg,,Blue,403_1173_DN,subway
61941,17:12:21,metro_up_01,subway,pt,297140.3105142525,2768261.0556020257,4,in_leg,,Blue,403_1173_DN,subway
61942,17:12:22,metro_up_01,subway,pt,299870.8448818174,2769653.6778165554,4,in_leg,,Blue,403_1173_DN,subway
61942,17:12:22,metro_up_01,subway,pt,296613.6553079343,2767297.361394794,4,in_leg,,Blue,403_1173_DN,subway
61942,17:12:22,metro_up_01,subway,pt,296263.4780402733,2766639.9704574384,4,in_leg,,Blue,403_1173_DN,subway
61942,17:12:22,metro_up_01,subway,pt,295628.3471195914,2765491.6658913596,4,in_leg,,Blue,403_1173_DN,subway
61942,17:12:22,metro_up_01,subway,pt,295253.0629851936,2764079.597175166,4,in_leg,,Blue,403_1173_DN,subway
61942,17:12:22,metro_up_01,subway,pt,294778.1931472655,2762805.4945015213,4,in_leg,,Blue,403_1173_DN,subway
61944,17:12:24,metro_up_01,subway,pt,302353.96686246945,2770967.199207744,4,in_leg,,Blue,403_1173_DN,subway
61945,17:12:25,metro_up_01,subway,pt,301796.4515770502,2770794.9188601472,4,in_leg,,Blue,403_1173_DN,subway
61946,17:12:26,metro_up_01,subway,pt,301026.99263115035,2770289.9447996244,4,in_leg,,Blue,403_1173_DN,subway
61946,17:12:26,metro_up_01,subway,pt,297599.79346745915,2769058.5968929604,4,in_leg,,Blue,403_1173_DN,subway
61946,17:12:26,metro_up_01,subway,pt,297137.4694404304,2768255.892238199,4,in_leg,,Blue,403_1173_DN,subway
61947,17:12:27,metro_up_01,subway,pt,299852.67010499054,2769650.0054248297,4,in_leg,,Blue,403_1173_DN,subway
61947,17:12:27,metro_up_01,subway,pt,296612.2872570408,2767294.682403015,4,in_leg,,Blue,403_1173_DN,subway
61947,17:12:27,metro_up_01,subway,pt,296260.7432255769,2766635.448678531,4,in_leg,,Blue,403_1173_DN,subway
61947,17:12:27,metro_up_01,subway,pt,295627.0409152895,2765486.6188230594,4,in_leg,,Blue,403_1173_DN,subway
61947,17:12:27,metro_up_01,subway,pt,295251.668077705,2764075.3249818454,4,in_leg,,Blue,403_1173_DN,subway
61947,17:12:27,metro_up_01,subway,pt,294775.7959141436,2762803.4549674857,4,in_leg,,Blue,403_1173_DN,subway
61949,17:12:29,metro_up_01,subway,pt,302339.4434610455,2770971.1555660143,4,in_leg,,Blue,403_1173_DN,subway
61950,17:12:30,metro_up_01,subway,pt,301784.6721121594,2770788.866176424,4,in_leg,,Blue,403_1173_DN,subway
61951,17:12:31,metro_up_01,subway,pt,301019.81655998743,2770283.1260574325,4,in_leg,,Blue,403_1173_DN,subway
61951,17:12:31,metro_up_01,subway,pt,297597.21980474103,2769054.1856382024,4,in_leg,,Blue,403_1173_DN,subway
61951,17:12:31,metro_up_01,subway,pt,297134.6283666083,2768250.728874372,4,in_leg,,Blue,403_1173_DN,subway
61951,17:12:31,metro_up_01,subway,pt,295625.73471098754,2765481.5717547596,4,in_leg,,Blue,403_1173_DN,subway
61952,17:12:32,metro_up_01,subway,pt,299834.49532816367,2769646.333033104,4,in_leg,,Blue,403_1173_DN,subway
61952,17:12:32,metro_up_01,subway,pt,296610.91920614726,2767292.0034112358,4,in_leg,,Blue,403_1173_DN,subway
61952,17:12:32,metro_up_01,subway,pt,296258.0084108805,2766630.9268996245,4,in_leg,,Blue,403_1173_DN,subway
61952,17:12:32,metro_up_01,subway,pt,295250.2731702164,2764071.052788525,4,in_leg,,Blue,403_1173_DN,subway
61952,17:12:32,metro_up_01,subway,pt,294773.39868102176,2762801.41543345,4,in_leg,,Blue,403_1173_DN,subway
61954,17:12:34,metro_up_01,subway,pt,302324.92005962157,2770975.1119242846,4,in_leg,,Blue,403_1173_DN,subway
61955,17:12:35,metro_up_01,subway,pt,301772.8926472685,2770782.8134927014,4,in_leg,,Blue,403_1173_DN,subway
61956,17:12:36,metro_up_01,subway,pt,301012.6404888245,2770276.3073152406,4,in_leg,,Blue,403_1173_DN,subway
61956,17:12:36,metro_up_01,subway,pt,297594.6461420229,2769049.774383445,4,in_leg,,Blue,403_1173_DN,subway
61956,17:12:36,metro_up_01,subway,pt,297131.7872927862,2768245.5655105454,4,in_leg,,Blue,403_1173_DN,subway
61956,17:12:36,metro_up_01,subway,pt,295624.4285066856,2765476.5246864595,4,in_leg,,Blue,403_1173_DN,subway
61957,17:12:37,metro_up_01,subway,pt,299816.3205513368,2769642.6606413783,4,in_leg,,Blue,403_1173_DN,subway
61957,17:12:37,metro_up_01,subway,pt,296609.5511552537,2767289.324419456,4,in_leg,,Blue,403_1173_DN,subway
61957,17:12:37,metro_up_01,subway,pt,296255.27359618415,2766626.405120718,4,in_leg,,Blue,403_1173_DN,subway
61957,17:12:37,metro_up_01,subway,pt,295248.8782627278,2764066.7805952043,4,in_leg,,Blue,403_1173_DN,subway
61957,17:12:37,metro_up_01,subway,pt,294771.00144789985,2762799.3758994145,4,in_leg,,Blue,403_1173_DN,subway
61959,17:12:39,metro_up_01,subway,pt,302310.39665819757,2770979.068282555,4,in_leg,,Blue,403_1173_DN,subway
61960,17:12:40,metro_up_01,subway,pt,301761.11318237765,2770776.7608089787,4,in_leg,,Blue,403_1173_DN,subway
61961,17:12:41,metro_up_01,subway,pt,301005.46441766154,2770269.4885730487,4,in_leg,,Blue,403_1173_DN,subway
61961,17:12:41,metro_up_01,subway,pt,297592.0724793048,2769045.3631286873,4,in_leg,,Blue,403_1173_DN,subway
61961,17:12:41,metro_up_01,subway,pt,297128.94621896406,2768240.4021467185,4,in_leg,,Blue,403_1173_DN,subway
