table_name,field_name,language,translation,record_id,record_sub_id,field_value
trips,trip_headsign,en,Luzhou,389_2088_UP,,
trips,trip_headsign,en,Nanshijiao,389_2089_DN,,
trips,trip_headsign,en,Luzhou,389_2090_UP,,
trips,trip_headsign,en,Nanshijiao,389_2091_DN,,
trips,trip_headsign,en,Luzhou,389_2092_UP,,
trips,trip_headsign,en,Nanshijiao,389_2093_DN,,
trips,trip_headsign,en,Luzhou,389_2094_UP,,
trips,trip_headsign,en,Nanshijiao,389_2095_DN,,
trips,trip_headsign,en,Luzhou,389_2096_UP,,
trips,trip_headsign,en,Nanshijiao,389_2097_DN,,
trips,trip_headsign,en,Luzhou,389_2098_UP,,
trips,trip_headsign,en,Nanshijiao,389_2099_DN,,
trips,trip_headsign,en,Luzhou,389_2100_UP,,
trips,trip_headsign,en,Nanshijiao,389_2101_DN,,
trips,trip_headsign,en,Luzhou,389_2102_UP,,
trips,trip_headsign,en,Nanshijiao,389_2103_DN,,
trips,trip_headsign,en,Luzhou,389_2104_UP,,
trips,trip_headsign,en,Nanshijiao,389_2105_DN,,
trips,trip_headsign,en,Luzhou,389_2106_UP,,
trips,trip_headsign,en,Nanshijiao,389_2107_DN,,
trips,trip_headsign,en,Luzhou,389_2108_UP,,
trips,trip_headsign,en,Nanshijiao,389_2109_DN,,
trips,trip_headsign,en,Huilong,389_2110_UP,,
trips,trip_headsign,en,Nanshijiao,389_2111_DN,,
trips,trip_headsign,en,Luzhou,389_2112_UP,,
trips,trip_headsign,en,Nanshijiao,389_2113_DN,,
trips,trip_headsign,en,Luzhou,389_2114_UP,,
trips,trip_headsign,en,Nanshijiao,389_2115_DN,,
trips,trip_headsign,en,Luzhou,389_2116_UP,,
trips,trip_headsign,en,Nanshijiao,389_2117_DN,,
trips,trip_headsign,en,Luzhou,389_2118_UP,,
trips,trip_headsign,en,Nanshijiao,389_2119_DN,,
trips,trip_headsign,en,Luzhou,389_2120_UP,,
trips,trip_headsign,en,Nanshijiao,389_2121_DN,,
trips,trip_headsign,en,Luzhou,389_2122_UP,,
trips,trip_headsign,en,Nanshijiao,389_2123_DN,,
trips,trip_headsign,en,Luzhou,389_2124_UP,,
trips,trip_headsign,en,Nanshijiao,389_2125_DN,,
trips,trip_headsign,en,Luzhou,389_2126_UP,,
trips,trip_headsign,en,Nanshijiao,389_2127_DN,,
trips,trip_headsign,en,Luzhou,389_2128_UP,,
trips,trip_headsign,en,Nanshijiao,389_2129_DN,,
trips,trip_headsign,en,Luzhou,389_2130_UP,,
trips,trip_headsign,en,Nanshijiao,389_2131_DN,,
trips,trip_headsign,en,Luzhou,389_2132_UP,,
trips,trip_headsign,en,Nanshijiao,389_2133_DN,,
trips,trip_headsign,en,Luzhou,389_2134_UP,,
trips,trip_headsign,en,Nanshijiao,389_2135_DN,,
trips,trip_headsign,en,Luzhou,389_2136_UP,,
trips,trip_headsign,en,Nanshijiao,389_2137_DN,,
trips,trip_headsign,en,Luzhou,389_2138_UP,,
trips,trip_headsign,en,Nanshijiao,389_2139_DN,,
trips,trip_headsign,en,Luzhou,389_2140_UP,,
trips,trip_headsign,en,Nanshijiao,389_2141_DN,,
trips,trip_headsign,en,Luzhou,389_2142_UP,,
trips,trip_headsign,en,Nanshijiao,389_2143_DN,,
trips,trip_headsign,en,Luzhou,389_2144_UP,,
trips,trip_headsign,en,Nanshijiao,389_2145_DN,,
trips,trip_headsign,en,Luzhou,389_2146_UP,,
trips,trip_headsign,en,Nanshijiao,389_2147_DN,,
trips,trip_headsign,en,Luzhou,389_2148_UP,,
trips,trip_headsign,en,Nanshijiao,389_2149_DN,,
trips,trip_headsign,en,Luzhou,389_2150_UP,,
trips,trip_headsign,en,Nanshijiao,389_2151_DN,,
trips,trip_headsign,en,Nanshijiao,389_2153_DN,,
trips,trip_headsign,en,Luzhou,389_2154_UP,,
trips,trip_headsign,en,Nanshijiao,389_2155_DN,,
trips,trip_headsign,en,Luzhou,389_2156_UP,,
trips,trip_headsign,en,Nanshijiao,389_2157_DN,,
trips,trip_headsign,en,Luzhou,389_2158_UP,,
trips,trip_headsign,en,Nanshijiao,389_2159_DN,,
trips,trip_headsign,en,Luzhou,389_2160_UP,,
trips,trip_headsign,en,Nanshijiao,389_2161_DN,,
trips,trip_headsign,en,Luzhou,389_2162_UP,,
trips,trip_headsign,en,Nanshijiao,389_2163_DN,,
trips,trip_headsign,en,Luzhou,389_2164_UP,,
trips,trip_headsign,en,Nanshijiao,389_2165_DN,,
trips,trip_headsign,en,Luzhou,389_2166_UP,,
trips,trip_headsign,en,Nanshijiao,389_2167_DN,,
trips,trip_headsign,en,Luzhou,389_2168_UP,,
trips,trip_headsign,en,Nanshijiao,389_2169_DN,,
trips,trip_headsign,en,Luzhou,389_2170_UP,,
trips,trip_headsign,en,Nanshijiao,389_2171_DN,,
trips,trip_headsign,en,Luzhou,389_2172_UP,,
trips,trip_headsign,en,Nanshijiao,389_2173_DN,,
trips,trip_headsign,en,Luzhou,389_2174_UP,,
trips,trip_headsign,en,Nanshijiao,389_2175_DN,,
trips,trip_headsign,en,Luzhou,389_2176_UP,,
trips,trip_headsign,en,Nanshijiao,389_2177_DN,,
trips,trip_headsign,en,Luzhou,389_2178_UP,,
trips,trip_headsign,en,Nanshijiao,389_2179_DN,,
trips,trip_headsign,en,Luzhou,389_2180_UP,,
trips,trip_headsign,en,Nanshijiao,389_2181_DN,,
trips,trip_headsign,en,Luzhou,389_2182_UP,,
trips,trip_headsign,en,Nanshijiao,389_2183_DN,,
trips,trip_headsign,en,Luzhou,389_2184_UP,,
trips,trip_headsign,en,Nanshijiao,389_2185_DN,,
trips,trip_headsign,en,Luzhou,389_2186_UP,,
trips,trip_headsign,en,Nanshijiao,389_2187_DN,,
trips,trip_headsign,en,Luzhou,389_2188_UP,,
trips,trip_headsign,en,Nanshijiao,389_2189_DN,,
trips,trip_headsign,en,Luzhou,389_2190_UP,,
trips,trip_headsign,en,Nanshijiao,389_2191_DN,,
trips,trip_headsign,en,Luzhou,389_2192_UP,,
trips,trip_headsign,en,Nanshijiao,389_2193_DN,,
trips,trip_headsign,en,Luzhou,389_2194_UP,,
trips,trip_headsign,en,Nanshijiao,389_2195_DN,,
trips,trip_headsign,en,Luzhou,389_2196_UP,,
trips,trip_headsign,en,Nanshijiao,389_2197_DN,,
trips,trip_headsign,en,Huilong,389_2198_UP,,
trips,trip_headsign,en,Nanshijiao,389_2199_DN,,
trips,trip_headsign,en,Nanshijiao,389_2201_DN,,
trips,trip_headsign,en,Luzhou,389_2202_UP,,
trips,trip_headsign,en,Nanshijiao,389_2203_DN,,
trips,trip_headsign,en,Luzhou,389_2204_UP,,
trips,trip_headsign,en,Nanshijiao,389_2205_DN,,
trips,trip_headsign,en,Luzhou,389_2206_UP,,
trips,trip_headsign,en,Nanshijiao,389_2207_DN,,
trips,trip_headsign,en,Luzhou,389_2208_UP,,
trips,trip_headsign,en,Nanshijiao,389_2209_DN,,
trips,trip_headsign,en,Luzhou,389_2210_UP,,
trips,trip_headsign,en,Nanshijiao,389_2211_DN,,
trips,trip_headsign,en,Luzhou,389_2212_UP,,
trips,trip_headsign,en,Nanshijiao,389_2213_DN,,
trips,trip_headsign,en,Luzhou,389_2214_UP,,
trips,trip_headsign,en,Nanshijiao,389_2215_DN,,
trips,trip_headsign,en,Luzhou,389_2216_UP,,
trips,trip_headsign,en,Nanshijiao,389_2217_DN,,
trips,trip_headsign,en,Luzhou,389_2218_UP,,
trips,trip_headsign,en,Luzhou,389_2220_UP,,
trips,trip_headsign,en,Nanshijiao,389_2221_DN,,
trips,trip_headsign,en,Luzhou,389_2222_UP,,
trips,trip_headsign,en,Nanshijiao,389_2223_DN,,
trips,trip_headsign,en,Luzhou,389_2224_UP,,
trips,trip_headsign,en,Nanshijiao,389_2225_DN,,
trips,trip_headsign,en,Luzhou,389_2226_UP,,
trips,trip_headsign,en,Nanshijiao,389_2227_DN,,
trips,trip_headsign,en,Luzhou,389_2228_UP,,
trips,trip_headsign,en,Nanshijiao,389_2229_DN,,
trips,trip_headsign,en,Luzhou,389_2230_UP,,
trips,trip_headsign,en,Nanshijiao,389_2231_DN,,
trips,trip_headsign,en,Luzhou,389_2232_UP,,
trips,trip_headsign,en,Nanshijiao,389_2233_DN,,
trips,trip_headsign,en,Luzhou,389_2234_UP,,
trips,trip_headsign,en,Nanshijiao,389_2235_DN,,
trips,trip_headsign,en,Luzhou,389_2236_UP,,
trips,trip_headsign,en,Nanshijiao,389_2237_DN,,
trips,trip_headsign,en,Luzhou,389_2238_UP,,
trips,trip_headsign,en,Nanshijiao,389_2239_DN,,
trips,trip_headsign,en,Luzhou,389_2240_UP,,
trips,trip_headsign,en,Nanshijiao,389_2241_DN,,
trips,trip_headsign,en,Luzhou,389_2242_UP,,
trips,trip_headsign,en,Nanshijiao,389_2243_DN,,
trips,trip_headsign,en,Luzhou,389_2244_UP,,
trips,trip_headsign,en,Nanshijiao,389_2245_DN,,
trips,trip_headsign,en,Luzhou,389_2246_UP,,
trips,trip_headsign,en,Nanshijiao,389_2247_DN,,
trips,trip_headsign,en,Luzhou,389_2248_UP,,
trips,trip_headsign,en,Nanshijiao,389_2249_DN,,
trips,trip_headsign,en,Luzhou,389_2250_UP,,
trips,trip_headsign,en,Nanshijiao,389_2251_DN,,
trips,trip_headsign,en,Huilong,389_2252_UP,,
trips,trip_headsign,en,Nanshijiao,389_2253_DN,,
trips,trip_headsign,en,Luzhou,389_2254_UP,,
trips,trip_headsign,en,Nanshijiao,389_2255_DN,,
trips,trip_headsign,en,Luzhou,389_2256_UP,,
trips,trip_headsign,en,Nanshijiao,389_2257_DN,,
trips,trip_headsign,en,Luzhou,389_2258_UP,,
trips,trip_headsign,en,Nanshijiao,389_2259_DN,,
trips,trip_headsign,en,Luzhou,389_2260_UP,,
trips,trip_headsign,en,Nanshijiao,389_2261_DN,,
trips,trip_headsign,en,Huilong,389_2262_UP,,
trips,trip_headsign,en,Nanshijiao,389_2263_DN,,
trips,trip_headsign,en,Nanshijiao,389_2265_DN,,
trips,trip_headsign,en,Luzhou,389_2266_UP,,
trips,trip_headsign,en,Nanshijiao,389_2267_DN,,
trips,trip_headsign,en,Luzhou,389_2268_UP,,
trips,trip_headsign,en,Nanshijiao,389_2269_DN,,
trips,trip_headsign,en,Luzhou,389_2270_UP,,
trips,trip_headsign,en,Nanshijiao,389_2271_DN,,
trips,trip_headsign,en,Luzhou,389_2272_UP,,
trips,trip_headsign,en,Nanshijiao,389_2273_DN,,
trips,trip_headsign,en,Luzhou,389_2274_UP,,
trips,trip_headsign,en,Nanshijiao,389_2275_DN,,
trips,trip_headsign,en,Luzhou,389_2276_UP,,
trips,trip_headsign,en,Nanshijiao,389_2277_DN,,
trips,trip_headsign,en,Luzhou,389_2278_UP,,
trips,trip_headsign,en,Nanshijiao,389_2279_DN,,
trips,trip_headsign,en,Luzhou,389_2280_UP,,
trips,trip_headsign,en,Nanshijiao,389_2281_DN,,
trips,trip_headsign,en,Huilong,389_2282_UP,,
trips,trip_headsign,en,Nanshijiao,360_1001_DN,,
trips,trip_headsign,en,Huilong,360_1002_UP,,
trips,trip_headsign,en,Nanshijiao,360_1003_DN,,
trips,trip_headsign,en,Huilong,360_1004_UP,,
trips,trip_headsign,en,Nanshijiao,360_1005_DN,,
trips,trip_headsign,en,Huilong,360_1006_UP,,
trips,trip_headsign,en,Nanshijiao,360_1007_DN,,
trips,trip_headsign,en,Huilong,360_1008_UP,,
trips,trip_headsign,en,Nanshijiao,360_1009_DN,,
trips,trip_headsign,en,Huilong,360_1010_UP,,
trips,trip_headsign,en,Nanshijiao,360_1011_DN,,
trips,trip_headsign,en,Huilong,360_1012_UP,,
trips,trip_headsign,en,Nanshijiao,360_1013_DN,,
trips,trip_headsign,en,Huilong,360_1014_UP,,
trips,trip_headsign,en,Nanshijiao,360_1015_DN,,
trips,trip_headsign,en,Huilong,360_1016_UP,,
trips,trip_headsign,en,Nanshijiao,360_1017_DN,,
trips,trip_headsign,en,Huilong,360_1018_UP,,
trips,trip_headsign,en,Nanshijiao,360_1019_DN,,
trips,trip_headsign,en,Huilong,360_1020_UP,,
trips,trip_headsign,en,Nanshijiao,360_1021_DN,,
trips,trip_headsign,en,Luzhou,360_1022_UP,,
trips,trip_headsign,en,Nanshijiao,360_1023_DN,,
trips,trip_headsign,en,Huilong,360_1024_UP,,
trips,trip_headsign,en,Nanshijiao,360_1025_DN,,
trips,trip_headsign,en,Huilong,360_1026_UP,,
trips,trip_headsign,en,Nanshijiao,360_1027_DN,,
trips,trip_headsign,en,Huilong,360_1028_UP,,
trips,trip_headsign,en,Nanshijiao,360_1029_DN,,
trips,trip_headsign,en,Huilong,360_1030_UP,,
trips,trip_headsign,en,Nanshijiao,360_1031_DN,,
trips,trip_headsign,en,Huilong,360_1032_UP,,
trips,trip_headsign,en,Nanshijiao,360_1033_DN,,
trips,trip_headsign,en,Huilong,360_1034_UP,,
trips,trip_headsign,en,Nanshijiao,360_1035_DN,,
trips,trip_headsign,en,Huilong,360_1036_UP,,
trips,trip_headsign,en,Nanshijiao,360_1037_DN,,
trips,trip_headsign,en,Huilong,360_1038_UP,,
trips,trip_headsign,en,Nanshijiao,360_1039_DN,,
trips,trip_headsign,en,Huilong,360_1040_UP,,
trips,trip_headsign,en,Nanshijiao,360_1041_DN,,
trips,trip_headsign,en,Huilong,360_1042_UP,,
trips,trip_headsign,en,Nanshijiao,360_1043_DN,,
trips,trip_headsign,en,Luzhou,360_1044_UP,,
trips,trip_headsign,en,Nanshijiao,360_1045_DN,,
trips,trip_headsign,en,Huilong,360_1046_UP,,
trips,trip_headsign,en,Nanshijiao,360_1047_DN,,
trips,trip_headsign,en,Huilong,360_1048_UP,,
trips,trip_headsign,en,Nanshijiao,360_1049_DN,,
trips,trip_headsign,en,Huilong,360_1050_UP,,
trips,trip_headsign,en,Nanshijiao,360_1051_DN,,
trips,trip_headsign,en,Huilong,360_1052_UP,,
trips,trip_headsign,en,Nanshijiao,360_1053_DN,,
trips,trip_headsign,en,Huilong,360_1054_UP,,
trips,trip_headsign,en,Nanshijiao,360_1055_DN,,
trips,trip_headsign,en,Huilong,360_1056_UP,,
trips,trip_headsign,en,Nanshijiao,360_1057_DN,,
trips,trip_headsign,en,Huilong,360_1058_UP,,
trips,trip_headsign,en,Nanshijiao,360_1059_DN,,
trips,trip_headsign,en,Huilong,360_1060_UP,,
trips,trip_headsign,en,Nanshijiao,360_1061_DN,,
trips,trip_headsign,en,Huilong,360_1062_UP,,
trips,trip_headsign,en,Nanshijiao,360_1063_DN,,
trips,trip_headsign,en,Huilong,360_1064_UP,,
trips,trip_headsign,en,Nanshijiao,360_1065_DN,,
trips,trip_headsign,en,Luzhou,360_1066_UP,,
trips,trip_headsign,en,Luzhou,360_1068_UP,,
trips,trip_headsign,en,Nanshijiao,360_1069_DN,,
trips,trip_headsign,en,Huilong,360_1070_UP,,
trips,trip_headsign,en,Nanshijiao,360_1071_DN,,
trips,trip_headsign,en,Huilong,360_1072_UP,,
trips,trip_headsign,en,Nanshijiao,360_1073_DN,,
trips,trip_headsign,en,Huilong,360_1074_UP,,
trips,trip_headsign,en,Nanshijiao,360_1075_DN,,
trips,trip_headsign,en,Huilong,360_1076_UP,,
trips,trip_headsign,en,Nanshijiao,360_1077_DN,,
trips,trip_headsign,en,Huilong,360_1078_UP,,
trips,trip_headsign,en,Nanshijiao,360_1079_DN,,
trips,trip_headsign,en,Huilong,360_1080_UP,,
trips,trip_headsign,en,Nanshijiao,360_1081_DN,,
trips,trip_headsign,en,Huilong,360_1082_UP,,
trips,trip_headsign,en,Nanshijiao,360_1083_DN,,
trips,trip_headsign,en,Huilong,360_1084_UP,,
trips,trip_headsign,en,Nanshijiao,360_1085_DN,,
trips,trip_headsign,en,Huilong,360_1086_UP,,
trips,trip_headsign,en,Nanshijiao,360_1087_DN,,
trips,trip_headsign,en,Huilong,360_1088_UP,,
trips,trip_headsign,en,Nanshijiao,360_1089_DN,,
trips,trip_headsign,en,Huilong,360_1092_UP,,
trips,trip_headsign,en,Nanshijiao,360_1093_DN,,
trips,trip_headsign,en,Huilong,360_1094_UP,,
trips,trip_headsign,en,Nanshijiao,360_1095_DN,,
trips,trip_headsign,en,Huilong,360_1096_UP,,
trips,trip_headsign,en,Nanshijiao,360_1097_DN,,
trips,trip_headsign,en,Huilong,360_1098_UP,,
trips,trip_headsign,en,Nanshijiao,360_1099_DN,,
trips,trip_headsign,en,Huilong,360_1100_UP,,
trips,trip_headsign,en,Nanshijiao,360_1101_DN,,
trips,trip_headsign,en,Huilong,360_1102_UP,,
trips,trip_headsign,en,Nanshijiao,360_1103_DN,,
trips,trip_headsign,en,Huilong,360_1104_UP,,
trips,trip_headsign,en,Nanshijiao,360_1105_DN,,
trips,trip_headsign,en,Huilong,360_1106_UP,,
trips,trip_headsign,en,Nanshijiao,360_1107_DN,,
trips,trip_headsign,en,Huilong,360_1108_UP,,
trips,trip_headsign,en,Nanshijiao,360_1109_DN,,
trips,trip_headsign,en,Huilong,360_1110_UP,,
trips,trip_headsign,en,Nanshijiao,360_1111_DN,,
trips,trip_headsign,en,Huilong,360_1112_UP,,
trips,trip_headsign,en,Huilong,360_1114_UP,,
trips,trip_headsign,en,Nanshijiao,360_1115_DN,,
trips,trip_headsign,en,Huilong,360_1116_UP,,
trips,trip_headsign,en,Nanshijiao,360_1117_DN,,
trips,trip_headsign,en,Huilong,360_1118_UP,,
trips,trip_headsign,en,Nanshijiao,360_1119_DN,,
trips,trip_headsign,en,Huilong,360_1120_UP,,
trips,trip_headsign,en,Nanshijiao,360_1121_DN,,
trips,trip_headsign,en,Huilong,360_1122_UP,,
trips,trip_headsign,en,Nanshijiao,360_1123_DN,,
trips,trip_headsign,en,Huilong,360_1124_UP,,
trips,trip_headsign,en,Nanshijiao,360_1125_DN,,
trips,trip_headsign,en,Huilong,360_1126_UP,,
trips,trip_headsign,en,Nanshijiao,360_1127_DN,,
trips,trip_headsign,en,Huilong,360_1128_UP,,
trips,trip_headsign,en,Nanshijiao,360_1129_DN,,
trips,trip_headsign,en,Huilong,360_1130_UP,,
trips,trip_headsign,en,Nanshijiao,360_1131_DN,,
trips,trip_headsign,en,Huilong,360_1132_UP,,
trips,trip_headsign,en,Nanshijiao,360_1133_DN,,
trips,trip_headsign,en,Huilong,360_1134_UP,,
trips,trip_headsign,en,Nanshijiao,360_1135_DN,,
trips,trip_headsign,en,Huilong,360_1138_UP,,
trips,trip_headsign,en,Nanshijiao,360_1139_DN,,
trips,trip_headsign,en,Huilong,360_1140_UP,,
trips,trip_headsign,en,Nanshijiao,360_1141_DN,,
trips,trip_headsign,en,Huilong,360_1142_UP,,
trips,trip_headsign,en,Nanshijiao,360_1143_DN,,
trips,trip_headsign,en,Huilong,360_1144_UP,,
trips,trip_headsign,en,Nanshijiao,360_1145_DN,,
trips,trip_headsign,en,Huilong,360_1146_UP,,
trips,trip_headsign,en,Nanshijiao,360_1147_DN,,
trips,trip_headsign,en,Huilong,360_1148_UP,,
trips,trip_headsign,en,Nanshijiao,360_1149_DN,,
trips,trip_headsign,en,Huilong,360_1150_UP,,
trips,trip_headsign,en,Nanshijiao,360_1151_DN,,
trips,trip_headsign,en,Huilong,360_1152_UP,,
trips,trip_headsign,en,Nanshijiao,360_1153_DN,,
trips,trip_headsign,en,Huilong,360_1154_UP,,
trips,trip_headsign,en,Nanshijiao,360_1155_DN,,
trips,trip_headsign,en,Huilong,360_1156_UP,,
trips,trip_headsign,en,Nanshijiao,360_1157_DN,,
trips,trip_headsign,en,Huilong,360_1158_UP,,
trips,trip_headsign,en,Nanshijiao,360_1159_DN,,
trips,trip_headsign,en,Huilong,360_1162_UP,,
trips,trip_headsign,en,Nanshijiao,360_1163_DN,,
trips,trip_headsign,en,Huilong,360_1164_UP,,
trips,trip_headsign,en,Nanshijiao,360_1165_DN,,
trips,trip_headsign,en,Huilong,360_1166_UP,,
trips,trip_headsign,en,Nanshijiao,360_1167_DN,,
trips,trip_headsign,en,Huilong,360_1168_UP,,
trips,trip_headsign,en,Nanshijiao,360_1169_DN,,
trips,trip_headsign,en,Huilong,360_1170_UP,,
trips,trip_headsign,en,Nanshijiao,360_1171_DN,,
trips,trip_headsign,en,Huilong,360_1172_UP,,
trips,trip_headsign,en,Nanshijiao,360_1173_DN,,
trips,trip_headsign,en,Huilong,360_1174_UP,,
trips,trip_headsign,en,Nanshijiao,360_1175_DN,,
trips,trip_headsign,en,Huilong,360_1176_UP,,
trips,trip_headsign,en,Nanshijiao,360_1177_DN,,
trips,trip_headsign,en,Huilong,360_1178_UP,,
trips,trip_headsign,en,Nanshijiao,360_1179_DN,,
trips,trip_headsign,en,Huilong,360_1180_UP,,
trips,trip_headsign,en,Nanshijiao,360_1181_DN,,
trips,trip_headsign,en,Huilong,360_1184_UP,,
trips,trip_headsign,en,Nanshijiao,360_1185_DN,,
trips,trip_headsign,en,Huilong,360_1186_UP,,
trips,trip_headsign,en,Nanshijiao,360_1187_DN,,
trips,trip_headsign,en,Huilong,360_1188_UP,,
trips,trip_headsign,en,Nanshijiao,360_1189_DN,,
trips,trip_headsign,en,Huilong,360_1190_UP,,
trips,trip_headsign,en,Nanshijiao,360_1191_DN,,
trips,trip_headsign,en,Huilong,360_1192_UP,,
trips,trip_headsign,en,Nanshijiao,360_1193_DN,,
trips,trip_headsign,en,Huilong,360_1194_UP,,
trips,trip_headsign,en,Nanshijiao,360_1195_DN,,
trips,trip_headsign,en,Huilong,360_1196_UP,,
trips,trip_headsign,en,Nanshijiao,360_1197_DN,,
trips,trip_headsign,en,Huilong,360_1198_UP,,
trips,trip_headsign,en,Nanshijiao,360_1199_DN,,
trips,trip_headsign,en,Huilong,360_1200_UP,,
trips,trip_headsign,en,Nanshijiao,360_1201_DN,,
trips,trip_headsign,en,Huilong,360_1202_UP,,
trips,trip_headsign,en,Nanshijiao,360_1203_DN,,
trips,trip_headsign,en,Luzhou,360_1204_UP,,
trips,trip_headsign,en,Nanshijiao,360_1205_DN,,
trips,trip_headsign,en,Huilong,360_1208_UP,,
trips,trip_headsign,en,Nanshijiao,360_1209_DN,,
trips,trip_headsign,en,Huilong,360_1210_UP,,
trips,trip_headsign,en,Nanshijiao,360_1211_DN,,
trips,trip_headsign,en,Huilong,360_1212_UP,,
trips,trip_headsign,en,Nanshijiao,360_1213_DN,,
trips,trip_headsign,en,Huilong,360_1214_UP,,
trips,trip_headsign,en,Nanshijiao,360_1215_DN,,
trips,trip_headsign,en,Huilong,360_1216_UP,,
trips,trip_headsign,en,Nanshijiao,360_1217_DN,,
trips,trip_headsign,en,Huilong,360_1218_UP,,
trips,trip_headsign,en,Nanshijiao,360_1219_DN,,
trips,trip_headsign,en,Huilong,360_1220_UP,,
trips,trip_headsign,en,Nanshijiao,360_1221_DN,,
trips,trip_headsign,en,Huilong,360_1222_UP,,
trips,trip_headsign,en,Nanshijiao,360_1223_DN,,
trips,trip_headsign,en,Huilong,360_1224_UP,,
trips,trip_headsign,en,Nanshijiao,360_1225_DN,,
trips,trip_headsign,en,Huilong,360_1226_UP,,
trips,trip_headsign,en,Nanshijiao,360_1227_DN,,
trips,trip_headsign,en,Luzhou,360_1228_UP,,
trips,trip_headsign,en,Nanshijiao,360_1229_DN,,
trips,trip_headsign,en,Huilong,360_1230_UP,,
trips,trip_headsign,en,Nanshijiao,360_1231_DN,,
trips,trip_headsign,en,Huilong,360_1232_UP,,
trips,trip_headsign,en,Nanshijiao,360_1233_DN,,
trips,trip_headsign,en,Huilong,360_1234_UP,,
trips,trip_headsign,en,Nanshijiao,360_1235_DN,,
trips,trip_headsign,en,Huilong,360_1236_UP,,
trips,trip_headsign,en,Nanshijiao,360_1237_DN,,
trips,trip_headsign,en,Huilong,360_1238_UP,,
trips,trip_headsign,en,Nanshijiao,360_1239_DN,,
trips,trip_headsign,en,Huilong,360_1240_UP,,
trips,trip_headsign,en,Nanshijiao,360_1241_DN,,
trips,trip_headsign,en,Huilong,360_1242_UP,,
trips,trip_headsign,en,Nanshijiao,360_1243_DN,,
trips,trip_headsign,en,Huilong,360_1244_UP,,
trips,trip_headsign,en,Nanshijiao,360_1245_DN,,
trips,trip_headsign,en,Huilong,360_1246_UP,,
trips,trip_headsign,en,Nanshijiao,360_1247_DN,,
trips,trip_headsign,en,Huilong,360_1248_UP,,
trips,trip_headsign,en,Nanshijiao,360_1249_DN,,
trips,trip_headsign,en,Luzhou,360_1250_UP,,
trips,trip_headsign,en,Luzhou,360_2002_UP,,
trips,trip_headsign,en,Nanshijiao,360_2003_DN,,
trips,trip_headsign,en,Luzhou,360_2004_UP,,
trips,trip_headsign,en,Nanshijiao,360_2005_DN,,
trips,trip_headsign,en,Luzhou,360_2006_UP,,
trips,trip_headsign,en,Nanshijiao,360_2007_DN,,
trips,trip_headsign,en,Luzhou,360_2008_UP,,
trips,trip_headsign,en,Nanshijiao,360_2009_DN,,
trips,trip_headsign,en,Luzhou,360_2010_UP,,
trips,trip_headsign,en,Nanshijiao,360_2011_DN,,
trips,trip_headsign,en,Luzhou,360_2012_UP,,
trips,trip_headsign,en,Nanshijiao,360_2013_DN,,
trips,trip_headsign,en,Luzhou,360_2014_UP,,
trips,trip_headsign,en,Nanshijiao,360_2015_DN,,
trips,trip_headsign,en,Luzhou,360_2016_UP,,
trips,trip_headsign,en,Nanshijiao,360_2017_DN,,
trips,trip_headsign,en,Luzhou,360_2018_UP,,
trips,trip_headsign,en,Nanshijiao,360_2019_DN,,
trips,trip_headsign,en,Luzhou,360_2020_UP,,
trips,trip_headsign,en,Nanshijiao,360_2021_DN,,
trips,trip_headsign,en,Luzhou,360_2022_UP,,
trips,trip_headsign,en,Nanshijiao,360_2023_DN,,
trips,trip_headsign,en,Luzhou,360_2024_UP,,
trips,trip_headsign,en,Nanshijiao,360_2025_DN,,
trips,trip_headsign,en,Luzhou,360_2026_UP,,
trips,trip_headsign,en,Nanshijiao,360_2027_DN,,
trips,trip_headsign,en,Huilong,360_2028_UP,,
trips,trip_headsign,en,Nanshijiao,360_2029_DN,,
trips,trip_headsign,en,Luzhou,360_2030_UP,,
trips,trip_headsign,en,Nanshijiao,360_2031_DN,,
trips,trip_headsign,en,Luzhou,360_2032_UP,,
trips,trip_headsign,en,Nanshijiao,360_2033_DN,,
trips,trip_headsign,en,Luzhou,360_2034_UP,,
trips,trip_headsign,en,Nanshijiao,360_2035_DN,,
trips,trip_headsign,en,Luzhou,360_2036_UP,,
trips,trip_headsign,en,Nanshijiao,360_2037_DN,,
trips,trip_headsign,en,Luzhou,360_2038_UP,,
trips,trip_headsign,en,Nanshijiao,360_2039_DN,,
trips,trip_headsign,en,Luzhou,360_2040_UP,,
trips,trip_headsign,en,Nanshijiao,360_2041_DN,,
trips,trip_headsign,en,Luzhou,360_2042_UP,,
trips,trip_headsign,en,Nanshijiao,360_2043_DN,,
trips,trip_headsign,en,Luzhou,360_2044_UP,,
trips,trip_headsign,en,Nanshijiao,360_2045_DN,,
trips,trip_headsign,en,Luzhou,360_2046_UP,,
trips,trip_headsign,en,Nanshijiao,360_2047_DN,,
trips,trip_headsign,en,Luzhou,360_2048_UP,,
trips,trip_headsign,en,Nanshijiao,360_2049_DN,,
trips,trip_headsign,en,Luzhou,360_2050_UP,,
trips,trip_headsign,en,Nanshijiao,360_2051_DN,,
trips,trip_headsign,en,Luzhou,360_2052_UP,,
trips,trip_headsign,en,Nanshijiao,360_2053_DN,,
trips,trip_headsign,en,Luzhou,360_2054_UP,,
trips,trip_headsign,en,Nanshijiao,360_2055_DN,,
trips,trip_headsign,en,Nanshijiao,360_2057_DN,,
trips,trip_headsign,en,Luzhou,360_2058_UP,,
