stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station
TPE142281,冷水坑,25.1677213409641,121.563178869925,TPE142281,0,
TPE142286,南京金莊路口,25.0618022015955,121.589212889978,TPE142286,0,
TPE14261,捷運萬隆站,25.00138697,121.5392576,TPE14261,0,
TPE14262,武功國小(羅斯福),25.00327364,121.5387822,TPE14262,0,
TPE14263,師大分部,25.0076706783786,121.538470307254,TPE14263,0,
TPE14264,捷運公館站,25.013993,121.535185,TPE14264,0,
TPE14265,臺大,25.01800299,121.5337036,TPE14265,0,
TPE14266,臺大綜合體育館,25.0214053337175,121.534388191196,TPE14266,0,
TPE14267,龍安國小(公務人力發展學院),25.02527096,121.5349231,TPE14267,0,
TPE14268,金華新生路口,25.03048,121.53384,TPE14268,0,
TPE14269,信義新生路口,25.03320526,121.5329027,TPE14269,0,
TPE14270,仁愛新生路口,25.03779674,121.5328703,TPE14270,0,
TPE14271,捷運忠孝新生站,25.04198981,121.5328758,TPE14271,0,
TPE14272,光華商場,25.045,121.53299,TPE14272,0,
TPE14273,長安松江路口,25.0482736559236,121.532997019655,TPE14273,0,
TPE14274,捷運松江南京站,25.0517997,121.533087,TPE14274,0,
TPE14275,長春松江路口,25.05453652,121.5331386,TPE14275,0,
TPE14276,捷運行天宮站(松江路),25.057613818954,121.533176617617,TPE14276,0,
TPE14277,行天宮,25.063292,121.533394,TPE14277,0,
TPE14278,新生公園(林安泰),25.0671805,121.5333635,TPE14278,0,
TPE14279,臺北漁市,25.068066,121.537162,TPE14279,0,
TPE14280,第二果菜市場,25.068039,121.538733,TPE14280,0,
TPE14281,下埤里,25.067849,121.542007,TPE14281,0,
TPE14282,復興北村,25.06497867,121.5441547,TPE14282,0,
TPE14283,五常街口,25.06369319,121.5440531,TPE14283,0,
TPE14284,民權龍江路口,25.0623959365736,121.541275218891,TPE14284,0,
TPE14285,民權建國路口,25.06248317,121.53746,TPE14285,0,
TPE14286,民權松江路口,25.06252486,121.5334388,TPE14286,0,
TPE14287,捷運行天宮站(松江路),25.0605356,121.5331063,TPE14287,0,
TPE14288,長春松江路口,25.05500621,121.533011,TPE14288,0,
TPE14289,捷運松江南京站,25.05228153,121.5329812,TPE14289,0,
TPE14290,長安松江路口,25.04864879,121.5329145,TPE14290,0,
TPE14292,光華商場,25.04460839,121.5328606,TPE14292,0,
TPE14294,捷運忠孝新生站,25.040288,121.532693,TPE14294,0,
TPE14296,仁愛新生路口,25.03851244,121.5326821,TPE14296,0,
TPE14298,信義新生路口,25.03403642,121.5325798,TPE14298,0,
TPE14300,金華新生路口,25.03087,121.53346,TPE14300,0,
TPE14302,和平新生路口,25.02639,121.53478,TPE14302,0,
TPE14304,龍安國小(公務人力發展學院),25.02466421,121.5345198,TPE14304,0,
TPE14306,臺大綜合體育館,25.0215502113013,121.534113646475,TPE14306,0,
TPE14308,臺大,25.018246284477,121.533425339383,TPE14308,0,
TPE14310,捷運公館站,25.014321,121.534722,TPE14310,0,
TPE14312,師大分部,25.0081406778406,121.538064047069,TPE14312,0,
TPE14314,武功國小(羅斯福),25.00341174,121.5384705,TPE14314,0,
TPE14316,捷運萬隆站,25.0018621,121.5387951,TPE14316,0,
TPE143171,富德,25.0000781080637,121.590415672036,TPE143171,0,
TPE143336,崩山,25.0140743021165,121.622976136162,TPE143336,0,
TPE143337,崩山,25.01486,121.62436,TPE143337,0,
TPE143357,仁愛杭州路口,25.03676,121.52487,TPE143357,0,
TPE143358,捷運北投站(北投),25.13225,121.49802,TPE143358,0,
TPE143360,文化區民活動中心,25.13731885,121.4972483,TPE143360,0,
TPE143361,大同街口,25.13892,121.49978,TPE143361,0,
TPE143362,復興一路口,25.140347,121.503162,TPE143362,0,
TPE143363,進賢路口,25.141179,121.505291,TPE143363,0,
TPE143364,泉源公園,25.14233,121.50753,TPE143364,0,
TPE143365,義方國小,25.1419,121.50977,TPE143365,0,
TPE143366,慈惠堂,25.1428933356924,121.514076875642,TPE143366,0,
TPE143368,義方國小,25.14181,121.50979,TPE143368,0,
TPE143369,泉源公園,25.142401,121.506937,TPE143369,0,
TPE143370,進賢路口,25.14083,121.50483,TPE143370,0,
TPE143371,復興一路口,25.14030313,121.5026088,TPE143371,0,
TPE143372,大同街口,25.13898,121.49969,TPE143372,0,
TPE143373,文化區民活動中心,25.13756253,121.4973389,TPE143373,0,
TPE143376,捷運昆陽站,25.0502182745934,121.593650837788,TPE143376,0,
TPE143377,南港高中,25.0529513842885,121.595233108141,TPE143377,0,
TPE143378,南港分局(向陽),25.0553345135907,121.594415258716,TPE143378,0,
TPE143379,溫歌華社區,25.05815478,121.5932404,TPE143379,0,
TPE143380,芬第社區,25.05837028,121.5960479,TPE143380,0,
TPE143381,東陽公園,25.05765407,121.5983533,TPE143381,0,
TPE143382,東新國小,25.05746843,121.6020404,TPE143382,0,
TPE143383,南港高工(重陽),25.058155,121.60707,TPE143383,0,
TPE143384,育成高中,25.0589236255379,121.609383731004,TPE143384,0,
TPE143386,南港抽水站,25.06113,121.61237,TPE143386,0,
TPE143387,捷運南港軟體園區站,25.05985329,121.61533,TPE143387,0,
TPE143388,捷運南港展覽館站(經貿二),25.056527828264,121.616613990021,TPE143388,0,
TPE143389,南港展覽館,25.05534,121.6156,TPE143389,0,
TPE143390,南港軟體園區南站,25.05641711,121.6141291,TPE143390,0,
TPE143391,南港軟體園區北站,25.0587032902579,121.614215597554,TPE143391,0,
TPE143392,南港抽水站,25.06136,121.61236,TPE143392,0,
TPE143393,三重里,25.0594983981219,121.610362134069,TPE143393,0,
TPE143394,育成高中,25.05902412,121.6093127,TPE143394,0,
TPE143395,南港高工(重陽),25.058039,121.605866,TPE143395,0,
TPE143396,東新國小,25.05766955,121.6021258,TPE143396,0,
TPE143397,中國電視公司,25.05684,121.59951,TPE143397,0,
TPE143398,東陽公園,25.05794649,121.5984133,TPE143398,0,
TPE143399,芬第社區,25.05855326,121.5961301,TPE143399,0,
TPE143400,溫歌華社區,25.05837691,121.5933534,TPE143400,0,
TPE143401,南港分局(向陽),25.05574836,121.5937887,TPE143401,0,
TPE143402,南港高中,25.0530195,121.5949802,TPE143402,0,
TPE143403,捷運昆陽站,25.050667,121.594406,TPE143403,0,
TPE143412,興旺公園,25.004799,121.549669,TPE143412,0,
TPE143485,竹圍國小自強分校,25.12566203,121.4642237,TPE143485,0,
TPE143486,竹圍國小自強分校,25.12544,121.46421,TPE143486,0,
TPE143629,捷運北門站,25.0506096983314,121.5106101265,TPE143629,0,
TPE14436,捷運萬隆站,25.00138697,121.5392576,TPE14436,0,
TPE14438,武功國小(羅斯福),25.00327364,121.5387822,TPE14438,0,
TPE14440,師大分部,25.0076706783786,121.538470307254,TPE14440,0,
TPE14442,捷運公館站,25.013993,121.535185,TPE14442,0,
TPE14444,臺大,25.01800299,121.5337036,TPE14444,0,
TPE14446,臺大綜合體育館,25.0214053337175,121.534388191196,TPE14446,0,
TPE14448,龍安國小(公務人力發展學院),25.02527096,121.5349231,TPE14448,0,
TPE14450,金華新生路口,25.03048,121.53384,TPE14450,0,
TPE14452,信義新生路口,25.03320526,121.5329027,TPE14452,0,
TPE14454,仁愛新生路口,25.03779674,121.5328703,TPE14454,0,
TPE14456,捷運忠孝新生站,25.04198981,121.5328758,TPE14456,0,
TPE14458,光華商場,25.045,121.53299,TPE14458,0,
TPE14460,長安松江路口,25.0482736559236,121.532997019655,TPE14460,0,
TPE14462,捷運松江南京站,25.0517997,121.533087,TPE14462,0,
TPE14464,長春松江路口,25.05453652,121.5331386,TPE14464,0,
TPE14466,捷運行天宮站(松江路),25.057613818954,121.533176617617,TPE14466,0,
TPE14468,行天宮,25.06316776,121.5334449,TPE14468,0,
TPE14470,新生公園(林安泰),25.0671805,121.5333635,TPE14470,0,
TPE14472,臺北漁市,25.068066,121.537162,TPE14472,0,
TPE14474,第二果菜市場,25.068039,121.538733,TPE14474,0,
TPE14476,下埤里,25.067849,121.542007,TPE14476,0,
TPE14478,復興北村,25.06497867,121.5441547,TPE14478,0,
TPE14480,五常街口,25.06369319,121.5440531,TPE14480,0,
TPE14482,捷運中山國中站,25.06148096,121.5440343,TPE14482,0,
TPE14483,臺北大學(臺北校區),25.05795717284778,121.5417414658165,TPE14483,0,
TPE14484,合江街口,25.05803455,121.5383134,TPE14484,0,
TPE14485,民生松江路口,25.058014,121.535328,TPE14485,0,
TPE14486,長春松江路口,25.05500621,121.533011,TPE14486,0,
TPE14487,捷運松江南京站,25.05228153,121.5329812,TPE14487,0,
TPE14488,長安松江路口,25.04864879,121.5329145,TPE14488,0,
TPE14489,光華商場,25.04460839,121.5328606,TPE14489,0,
TPE14490,捷運忠孝新生站,25.040288,121.532693,TPE14490,0,
TPE14491,仁愛新生路口,25.03851244,121.5326821,TPE14491,0,
TPE14492,信義新生路口,25.03403642,121.5325798,TPE14492,0,
TPE14493,金華新生路口,25.03087,121.53346,TPE14493,0,
TPE14494,和平新生路口,25.02639,121.53478,TPE14494,0,
TPE14495,龍安國小(公務人力發展學院),25.02466421,121.5345198,TPE14495,0,
TPE14496,臺大綜合體育館,25.0215502113013,121.534113646475,TPE14496,0,
TPE14497,臺大,25.018246284477,121.533425339383,TPE14497,0,
TPE14498,捷運公館站,25.014321,121.534722,TPE14498,0,
TPE14499,師大分部,25.0081406778406,121.538064047069,TPE14499,0,
TPE14500,武功國小(羅斯福),25.00341174,121.5384705,TPE14500,0,
TPE14501,捷運萬隆站,25.0018621,121.5387951,TPE14501,0,
TPE14555,興德國小,25.0009702685655,121.550307886322,TPE14555,0,
TPE14557,興隆國小,25.0012218102124,121.553328388246,TPE14557,0,
TPE14571,萬芳國小,25.001533,121.567472,TPE14571,0,
TPE14573,萬芳活動中心,25.002391659383,121.568378960175,TPE14573,0,
TPE14575,萬芳社區,25.0022533526966,121.569815966856,TPE14575,0,
TPE14577,萬芳活動中心,25.002436,121.569474,TPE14577,0,
TPE14579,萬芳國小,25.001037360536,121.56805440013,TPE14579,0,
TPE14591,中國科技大學(興隆),25.0004051038435,121.555797991874,TPE14591,0,
TPE14593,興隆國小,25.001459963615,121.553039816886,TPE14593,0,
TPE14595,興德國小,25.0009828977016,121.550073640107,TPE14595,0,
TPE14614,捷運萬隆站,25.00138697,121.5392576,TPE14614,0,
TPE14616,武功國小(羅斯福),25.00327364,121.5387822,TPE14616,0,
TPE14618,師大分部,25.0076706783786,121.538470307254,TPE14618,0,
TPE14620,捷運公館站,25.013993,121.535185,TPE14620,0,
TPE14622,台電大樓,25.018486,121.530566,TPE14622,0,
TPE14624,捷運台電大樓站,25.02092,121.52803,TPE14624,0,
TPE14626,羅斯福浦城街口,25.0223114690134,121.526500263267,TPE14626,0,
TPE14628,羅斯福金門街口,25.02410614,121.5246768,TPE14628,0,
TPE14630,捷運古亭站(羅斯福),25.02678,121.52269,TPE14630,0,
TPE14631,潮州街口,25.03003392,121.5221853,TPE14631,0,
TPE14632,捷運中正紀念堂站(愛國),25.0337,121.51992,TPE14632,0,
TPE14633,臺北市立大學,25.03535,121.51386,TPE14633,0,
TPE14634,臺北法院,25.0358143595359,121.511387293498,TPE14634,0,
TPE14635,臺北地院,25.037375,121.5109933,TPE14635,0,
TPE14636,博愛路,25.043262,121.511555,TPE14636,0,
TPE14638,重慶南路一段,25.04469193,121.5131649,TPE14638,0,
TPE14639,博物館(襄陽),25.0433393370677,121.51572629465,TPE14639,0,
TPE14640,捷運台大醫院站,25.0419357569938,121.516148167061,TPE14640,0,
TPE14641,一女中(公園),25.03800782,121.5149627,TPE14641,0,
TPE14642,市立大學附小,25.0364625980204,121.514976309391,TPE14642,0,
TPE14644,羅斯福潮州街口,25.030089934769617,121.52015434889964,TPE14644,0,
TPE14645,捷運古亭站(杭州),25.02886065,121.5219375,TPE14645,0,
TPE14646,羅斯福金門街口,25.0242886,121.5243501,TPE14646,0,
TPE14647,羅斯福浦城街口,25.0224187553298,121.526085861859,TPE14647,0,
TPE14648,捷運台電大樓站,25.020027,121.528697,TPE14648,0,
TPE14649,台電大樓,25.017546,121.531379,TPE14649,0,
TPE14650,捷運公館站,25.014321,121.534722,TPE14650,0,
TPE14651,師大分部,25.0081406778406,121.538064047069,TPE14651,0,
TPE14652,武功國小(羅斯福),25.00341174,121.5384705,TPE14652,0,
TPE14653,捷運萬隆站,25.0018621,121.5387951,TPE14653,0,
TPE14705,萬芳社區(和平),25.0028541470424,121.571969627588,TPE14705,0,
TPE14707,和平東路4段,25.0046814962866,121.570509533684,TPE14707,0,
TPE14709,名門社區,25.0046374220822,121.567900817651,TPE14709,0,
TPE14711,萬寧山莊,25.0041631244417,121.570371684081,TPE14711,0,
TPE14713,萬寧街,25.0032053525918,121.570571682464,TPE14713,0,
TPE14715,萬芳國宅,25.003405,121.565052,TPE14715,0,
TPE14717,萬美社區,25.003405,121.563084,TPE14717,0,
TPE14719,公務人員訓練處,25.0018116822751,121.562127594784,TPE14719,0,
TPE14721,萬芳派出所,25.0017624091424,121.566256708836,TPE14721,0,
TPE14723,萬芳活動中心,25.002391659383,121.568378960175,TPE14723,0,
TPE14725,萬芳社區,25.0022533526966,121.569815966856,TPE14725,0,
TPE14736,捷運萬隆站,25.00138697,121.5392576,TPE14736,0,
TPE14738,武功國小(羅斯福),25.00327364,121.5387822,TPE14738,0,
TPE14740,師大分部,25.006894,121.53901,TPE14740,0,
TPE14742,公館,25.0120963546845,121.538530831111,TPE14742,0,
TPE14744,臺灣科技大學,25.0134530703612,121.540148830658,TPE14744,0,
TPE14746,臺大癌醫(基隆路),25.015403,121.542468,TPE14746,0,
TPE14748,基隆長興街口,25.0174253459055,121.5448494574872,TPE14748,0,
TPE14750,和平高中,25.01963,121.54746,TPE14750,0,
TPE14752,捷運六張犁站(基隆路),25.0236369355906,121.551906976436,TPE14752,0,
TPE14754,喬治商職,25.02628003,121.5549231,TPE14754,0,
TPE14756,三興國小(臨江街觀光夜市),25.028574,121.557017,TPE14756,0,
TPE14758,吳興街口,25.03159637,121.5588464,TPE14758,0,
TPE14759,世貿中心(基隆路),25.0336777,121.5601565,TPE14759,0,
TPE14760,市政府(松壽),25.0358368102123,121.564893286779,TPE14760,0,
TPE14761,市政府(松智),25.03685005,121.5655763,TPE14761,0,
TPE14762,捷運市政府站,25.04100991,121.5668354,TPE14762,0,
TPE14763,消防局(松仁),25.038604,121.568284,TPE14763,0,
TPE14764,興雅國中,25.0372323905063,121.568268559011,TPE14764,0,
TPE14765,信義松仁路口(松仁),25.0345352489599,121.568236043782,TPE14765,0,
TPE14766,信義松仁路口(信義),25.0329497897498,121.566687674056,TPE14766,0,
TPE14767,101國際購物中心,25.034635,121.565536,TPE14767,0,
TPE14768,市政府(松壽),25.035907450228045,121.5646562239768,TPE14768,0,
TPE14769,世貿中心(基隆路),25.03377228,121.5597982,TPE14769,0,
TPE14770,吳興街口,25.03159406,121.5586001,TPE14770,0,
TPE14771,三興國小(臨江街觀光夜市),25.028215,121.556522,TPE14771,0,
TPE14772,喬治商職,25.02633063,121.5546403,TPE14772,0,
TPE14773,捷運六張犁站(基隆路),25.023428,121.551345,TPE14773,0,
TPE14774,和平高中,25.02024,121.54763,TPE14774,0,
TPE14775,基隆長興街口,25.01851242321545,121.5456371524934,TPE14775,0,
TPE14776,臺大癌醫(基隆路),25.01576,121.542278,TPE14776,0,
TPE14777,臺灣科技大學,25.01415156,121.540464,TPE14777,0,
TPE14778,公館,25.0121089588721,121.538069443257,TPE14778,0,
TPE14779,師大分部,25.0084374367022,121.537808,TPE14779,0,
TPE14780,武功國小(羅斯福),25.00341174,121.5384705,TPE14780,0,
TPE14781,捷運萬隆站,25.0018621,121.5387951,TPE14781,0,
TPE148536,蘆洲站,25.07853582,121.4691805,TPE148536,0,
TPE148537,民族路口,25.08956319,121.4681821,TPE148537,0,
TPE148539,蘆洲站,25.07853582,121.4691805,TPE148539,0,
TPE148540,中山路口,25.01056,121.51308,TPE148540,0,
TPE148541,中山路口,25.01075535,121.5126727,TPE148541,0,
TPE148542,仁愛杭州路口,25.03676,121.52487,TPE148542,0,
TPE148544,三重派出所(重新路),25.063667,121.501606,TPE148544,0,
TPE148545,三重派出所(重新路),25.063667,121.501606,TPE148545,0,
TPE148546,三重派出所(重新路),25.063667,121.501606,TPE148546,0,
TPE148548,三重派出所(重新路),25.063667,121.501606,TPE148548,0,
TPE148549,三重派出所(重新路),25.063667,121.501606,TPE148549,0,
TPE148550,三重派出所(重新路),25.063667,121.501606,TPE148550,0,
TPE148551,三重派出所(重新路),25.063667,121.501606,TPE148551,0,
TPE148552,三重派出所(重新路),25.063667,121.501606,TPE148552,0,
TPE148553,三重派出所(重新路),25.063667,121.501606,TPE148553,0,
TPE148554,三重派出所(重新路),25.063667,121.501606,TPE148554,0,
TPE148637,三重派出所(重新路),25.063667,121.501606,TPE148637,0,
TPE148706,大華柏園,25.14363,121.48868,TPE148706,0,
TPE148707,彌陀寺(硫磺谷),25.14374,121.52148,TPE148707,0,
TPE148708,泉源公園,25.142401,121.506937,TPE148708,0,
TPE148709,進賢路口,25.14086,121.50482,TPE148709,0,
TPE148710,彌陀寺(硫磺谷),25.14381,121.52138,TPE148710,0,
TPE148711,大華柏園,25.14363,121.48868,TPE148711,0,
TPE148716,青年公園(青年),25.0259638732249,121.506023819486,TPE148716,0,
TPE148717,青年社區,25.025473,121.504417,TPE148717,0,
TPE148718,青年路派出所,25.02204696,121.5020378,TPE148718,0,
TPE148744,頭前國中,25.0553,121.45958,TPE148744,0,
TPE148747,長安龍江路口,25.04838,121.54094,TPE148747,0,
TPE148748,中華路,25.046303,121.453663,TPE148748,0,
TPE148749,華中河濱公園,25.01714,121.49565,TPE148749,0,
TPE148750,中華路,25.04652,121.45338,TPE148750,0,
TPE148751,齊福華廈,25.118505671344,121.52764368221,TPE148751,0,
TPE148752,齊福華廈,25.11838172,121.5275693,TPE148752,0,
TPE148753,市政府(市府),25.038501,121.563553,TPE148753,0,
TPE148757,士林高商,25.09423,121.51712,TPE148757,0,
TPE148758,士林區行政中心(中正),25.092849,121.519562,TPE148758,0,
TPE148759,士林高商,25.0939491036857,121.517616379607,TPE148759,0,
TPE148798,信義永康街口(捷運東門站),25.033693,121.529727,TPE148798,0,
TPE148799,金銀大廈,25.005156,121.517263,TPE148799,0,
TPE148800,市政府(市府),25.038501,121.563553,TPE148800,0,
TPE148801,金銀大廈,25.005185,121.517159,TPE148801,0,
TPE148803,信義永康街口(捷運東門站),25.033693,121.529727,TPE148803,0,
TPE148804,信義永康街口(捷運東門站),25.033693,121.529727,TPE148804,0,
TPE148806,信義永康街口(捷運東門站),25.033693,121.529727,TPE148806,0,
TPE148807,信義永康街口(捷運東門站),25.033693,121.529727,TPE148807,0,
TPE148808,信義永康街口(捷運東門站),25.033693,121.529727,TPE148808,0,
TPE148810,信義永康街口(捷運東門站),25.033693,121.529727,TPE148810,0,
TPE148814,48號公園,25.142739,121.512363,TPE148814,0,
TPE148815,48號公園,25.142631,121.512447,TPE148815,0,
TPE148823,齊福華廈,25.11838172,121.5275693,TPE148823,0,
TPE148841,新安,25.124937,121.550105,TPE148841,0,
TPE148842,信義永康街口(捷運東門站),25.033693,121.529727,TPE148842,0,
TPE148843,頭前國中,25.055056,121.4601,TPE148843,0,
TPE148845,捷運小南門站,25.035233,121.51163,TPE148845,0,
TPE148848,慈后宮,25.1278841376109,121.501189626271,TPE148848,0,
TPE148849,新民路底,25.141676,121.514253,TPE148849,0,
TPE148859,新民國小,25.02235,121.53203,TPE148859,0,
TPE148863,錫安堂,25.1494412,121.5495277,TPE148863,0,
TPE148864,蘆洲總站,25.0891287596823,121.465970849851,TPE148864,0,
TPE148865,忠義國小,25.08895526,121.463385,TPE148865,0,
TPE148866,柳堤公園,25.08762404,121.4621514,TPE148866,0,
TPE148867,中原公園,25.084617,121.462835,TPE148867,0,
TPE148868,長榮中原路口,25.084413,121.461506,TPE148868,0,
TPE148869,長榮光明路口,25.08676744,121.4600359,TPE148869,0,
TPE148870,永平市場,25.090129,121.459668,TPE148870,0,
TPE148871,長榮路,25.0923306,121.4606387,TPE148871,0,
TPE148872,捷運蘆洲站,25.091505,121.463227,TPE148872,0,
TPE148873,捷運蘆洲站,25.09148696,121.4638568,TPE148873,0,
TPE148874,長榮路,25.09231282,121.4603296,TPE148874,0,
TPE148875,永平市場,25.090164,121.459433,TPE148875,0,
TPE148876,長榮光明路口,25.08679659,121.4597668,TPE148876,0,
TPE148877,長榮中原路口,25.084376,121.46132,TPE148877,0,
TPE148878,中原公園,25.08459665,121.4629311,TPE148878,0,
TPE148879,柳堤公園,25.0870808,121.4626006,TPE148879,0,
TPE148880,忠義國小,25.089006447072155,121.46379943420791,TPE148880,0,
TPE148881,蘆洲總站,25.089056,121.465804,TPE148881,0,
TPE148883,忠義國小,25.088955263417,121.46338504299,TPE148883,0,
TPE148884,柳堤公園,25.08762404,121.4621514,TPE148884,0,
TPE148885,中原公園,25.084617,121.462835,TPE148885,0,
TPE148886,長榮中原路口,25.084413,121.461506,TPE148886,0,
TPE148887,長榮光明路口,25.08676744,121.4600359,TPE148887,0,
TPE148888,永平市場,25.090129,121.459668,TPE148888,0,
TPE148889,長榮路,25.0923306,121.4606387,TPE148889,0,
TPE148890,捷運蘆洲站,25.091505,121.463227,TPE148890,0,
TPE148891,捷運蘆洲站,25.09148696,121.4638568,TPE148891,0,
TPE148892,長榮路,25.09231282,121.4603296,TPE148892,0,
TPE148893,永平市場,25.090164,121.459433,TPE148893,0,
TPE148894,長榮光明路口,25.08679659,121.4597668,TPE148894,0,
TPE148895,長榮中原路口,25.084376,121.46132,TPE148895,0,
TPE148896,中原公園,25.08459665,121.4629311,TPE148896,0,
TPE148897,柳堤公園,25.0870808,121.4626006,TPE148897,0,
TPE148898,忠義國小,25.089006447072155,121.46379943420791,TPE148898,0,
TPE148908,捷運頭前庄站,25.03991225,121.4623098,TPE148908,0,
TPE148909,捷運頭前庄站,25.040058,121.462079,TPE148909,0,
TPE148910,水雲澗,25.1644,121.54405,TPE148910,0,
TPE148911,捷運古亭站(杭州),25.02886065,121.5219375,TPE148911,0,
TPE148912,信義大安路口,25.0332,121.5456,TPE148912,0,
TPE148913,三重國小,25.06934,121.49806,TPE148913,0,
TPE148914,三重國小,25.06949,121.49817,TPE148914,0,
TPE149130,捷運劍南路站,25.0852714154037,121.554679973632,TPE149130,0,
TPE149131,捷運信義安和站(信義),25.033142,121.551229,TPE149131,0,
TPE149132,外雙溪(故宮),25.0971722381372,121.546828656344,TPE149132,0,
TPE149133,治磐新村,25.0829452709661,121.56384168984,TPE149133,0,
TPE149134,治磐新村,25.0830692818289,121.564098538475,TPE149134,0,
TPE149135,外雙溪(故宮),25.0967086000644,121.547239372687,TPE149135,0,
TPE149138,振興公園,25.11876,121.52352,TPE149138,0,
TPE149139,振興公園,25.11876,121.52352,TPE149139,0,
TPE149140,振興公園,25.11876,121.52352,TPE149140,0,
TPE149141,振興公園,25.11876,121.52352,TPE149141,0,
TPE149142,振興公園,25.11876,121.52352,TPE149142,0,
TPE149143,齊福華廈,25.11838172,121.5275693,TPE149143,0,
TPE149156,陽明山國小,25.11785,121.5521,TPE149156,0,
TPE149157,新安,25.124863,121.550228,TPE149157,0,
TPE149158,陽明山國小,25.11796,121.55207,TPE149158,0,
TPE149159,舊莊一站,25.0409122787157,121.619044433004,TPE149159,0,
TPE149160,舊莊國小,25.039526,121.621016,TPE149160,0,
TPE149161,舊莊,25.0384056841054,121.622734485156,TPE149161,0,
TPE149165,基隆路口二,25.04799318,121.5682545,TPE149165,0,
TPE149446,石碇高中,25.0120020984692,121.643401638481,TPE149446,0,
TPE15009,中國科技大學(興隆),25.0004051038435,121.555797991874,TPE15009,0,
TPE15011,興隆國小,25.001459963615,121.553039816886,TPE15011,0,
TPE15013,興德國小,25.0009828977016,121.550073640107,TPE15013,0,
TPE15021,景明街口,25.001808939996,121.54225915575,TPE15021,0,
TPE15023,武功國小(興隆),25.0042661031504,121.539995594657,TPE15023,0,
TPE15025,師大分部,25.0076706783786,121.538470307254,TPE15025,0,
TPE15027,捷運公館站,25.015228,121.534086,TPE15027,0,
TPE15029,師大分部,25.0081406778406,121.538064047069,TPE15029,0,
TPE15031,武功國小(興隆),25.004127614735,121.539868514521,TPE15031,0,
TPE15033,景明街口,25.00163127,121.5422579,TPE15033,0,
TPE15041,興德國小,25.0009702685655,121.550307886322,TPE15041,0,
TPE15043,興隆國小,25.0012218102124,121.553328388246,TPE15043,0,
TPE150461,清江圖書館,25.12747,121.50716,TPE150461,0,
TPE150553,師大附中,25.033382,121.542275,TPE150553,0,
TPE150554,師大附中,25.033382,121.542275,TPE150554,0,
TPE150555,師大附中,25.033382,121.542275,TPE150555,0,
TPE150557,捷運大安站(信義),25.03340442,121.5438266,TPE150557,0,
TPE150566,成功中學(林森),25.0429245302607,121.522688737242,TPE150566,0,
TPE150567,臺北商大(濟南),25.04196413,121.5248024,TPE150567,0,
TPE150570,捷運中正紀念堂站(勞保局),25.03371811,121.5173064,TPE150570,0,
TPE150571,吳厝,25.1475123381458,121.537564582074,TPE150571,0,
TPE150572,吳厝,25.14761,121.53734,TPE150572,0,
TPE150573,榮總一,25.1188249158648,121.520551599272,TPE150573,0,
TPE150574,吳厝,25.1475123381458,121.537564582074,TPE150574,0,
TPE150575,吳厝,25.14761,121.53734,TPE150575,0,
TPE150576,捷運信義安和站(信義),25.033223,121.552849,TPE150576,0,
TPE150577,捷運信義安和站(信義),25.033223,121.552849,TPE150577,0,
TPE150579,捷運信義安和站(信義),25.033223,121.552849,TPE150579,0,
TPE150580,捷運信義安和站(信義),25.033223,121.552849,TPE150580,0,
TPE150581,捷運信義安和站(信義),25.033223,121.552849,TPE150581,0,
TPE150582,捷運信義安和站(信義),25.033223,121.552849,TPE150582,0,
TPE150584,捷運信義安和站(信義),25.033223,121.552849,TPE150584,0,
TPE150720,大直加油站,25.08399238,121.5501232,TPE150720,0,
TPE150910,陽明山立體停車場(草山行館),25.15466506,121.5390768,TPE150910,0,
TPE150911,陽明山立體停車場(草山行館),25.15468,121.539219,TPE150911,0,
TPE150912,陽明山,25.15233918,121.5473281,TPE150912,0,
TPE150955,新北大道思源路口,25.0605,121.46151,TPE150955,0,
TPE150956,新北大道思源路口,25.0605,121.46151,TPE150956,0,
TPE150958,許厝,25.1330124900217,121.458878069521,TPE150958,0,
TPE150959,許厝,25.1330124900217,121.458878069521,TPE150959,0,
TPE151057,民族路口,25.090065,121.467789,TPE151057,0,
TPE151058,安泰公園,25.074097,121.618342,TPE151058,0,
TPE151059,安泰街,25.0761,121.61688,TPE151059,0,
TPE151060,安泰里,25.074,121.61746,TPE151060,0,
TPE151061,北投公園,25.1363484992167,121.504124469582,TPE151061,0,
TPE151062,農訓協會,25.12262,121.53187,TPE151062,0,
TPE151063,農訓協會,25.12262,121.53187,TPE151063,0,
TPE151064,農訓協會,25.12262,121.53187,TPE151064,0,
TPE151069,捷運信義安和站(信義),25.033223,121.552849,TPE151069,0,
TPE151077,向陽公園,25.055968,121.592734,TPE151077,0,
TPE151078,南港分局(向陽),25.0553345135907,121.594415258716,TPE151078,0,
TPE151079,向陽公園,25.057303,121.592978,TPE151079,0,
TPE151080,農訓協會,25.12262,121.53187,TPE151080,0,
TPE151082,草地頭,25.005121,121.622282,TPE151082,0,
TPE151089,榮光新村(榮總東院),25.12021257,121.5227594,TPE151089,0,
TPE151090,水井尾,25.146038,121.531789,TPE151090,0,
TPE151091,新薈芳,25.14747195087477,121.5486797259306,TPE151091,0,
TPE151092,中山樓,25.15144343,121.5495831,TPE151092,0,
TPE151093,陽明山立體停車場(草山行館),25.15468,121.539219,TPE151093,0,
TPE151095,陽明山立體停車場(草山行館),25.15466506,121.5390768,TPE151095,0,
