time_s,time,person_id,mode,mode_original,x,y,leg_index,status,vehicleRefId,pt_transitLineId,pt_transitRouteId,pt_transportMode,activity_type,activity_sequence,activity_link,activity_dist_km,activity_match_type,activity_count,activity_types
44997,12:29:57,pt_agent_20,walk,walk,296346.7897946085,2781577.1772785624,0,in_leg,,,,,,,,,,2,"home,work"
44999,12:29:59,pt_agent_19,walk,walk,301256.8819914651,2777034.0409530583,0,in_leg,,,,,,,,,,2,"home,work"
45000,12:30:00,car_agent_15,walk,walk,308000.5231707317,2770404.073170732,0,in_leg,,,,,work,1,5707,0.1442409760988679,spatial,2,"home,work"
45002,12:30:02,pt_agent_20,walk,walk,296344.42699293967,2781581.9670314505,0,in_leg,,,,,,,,,,2,"home,work"
45004,12:30:04,pt_agent_19,walk,walk,301255.4218539592,2777039.178530109,0,in_leg,,,,,,,,,,2,"home,work"
45005,12:30:05,car_agent_15,walk,walk,308005.8004607046,2770404.903794038,0,in_leg,,,,,work,1,5707,0.13889871772484522,spatial,2,"home,work"
45007,12:30:07,pt_agent_20,walk,walk,296342.06419127085,2781586.756784339,0,in_leg,,,,,,,,,,2,"home,work"
45009,12:30:09,pt_agent_19,walk,walk,301253.96171645325,2777044.31610716,0,in_leg,,,,,,,,,,2,"home,work"
45010,12:30:10,car_agent_15,walk,walk,308011.07775067753,2770405.734417344,0,in_leg,,,,,work,1,5707,0.13355645935083746,spatial,2,"home,work"
45012,12:30:12,pt_agent_20,walk,walk,296339.70138960204,2781591.5465372275,0,in_leg,,,,,,,,,,2,"home,work"
45014,12:30:14,pt_agent_19,walk,walk,301252.50157894735,2777049.453684211,0,in_leg,,,,,,,,,,2,"home,work"
45015,12:30:15,car_agent_15,walk,walk,308016.3550406504,2770406.5650406503,0,in_leg,,,,,work,1,5707,0.12821420097681477,spatial,2,"home,work"
45017,12:30:17,pt_agent_20,walk,walk,296337.3385879332,2781596.3362901155,0,in_leg,,,,,,,,,,2,"home,work"
45019,12:30:19,pt_agent_19,walk,walk,301251.04144144146,2777054.591261261,0,in_leg,,,,,,,,,,2,"home,work"
45020,12:30:20,car_agent_15,walk,walk,308021.63233062334,2770407.3956639566,0,in_leg,,,,,work,1,5707,0.12287194260273461,spatial,2,"home,work"
45022,12:30:22,pt_agent_20,walk,walk,296334.97578626446,2781601.126043004,0,in_leg,,,,,,,,,,2,"home,work"
45024,12:30:24,pt_agent_19,walk,walk,301249.5813039355,2777059.728838312,0,in_leg,,,,,,,,,,2,"home,work"
45025,12:30:25,car_agent_15,walk,walk,308026.9096205962,2770408.226287263,0,in_leg,,,,,work,1,5707,0.11752968422871192,spatial,2,"home,work"
45027,12:30:27,pt_agent_20,walk,walk,296332.61298459565,2781605.9157958925,0,in_leg,,,,,,,,,,2,"home,work"
45029,12:30:29,pt_agent_19,walk,walk,301248.1211664296,2777064.866415363,0,in_leg,,,,,,,,,,2,"home,work"
45030,12:30:30,car_agent_15,walk,walk,308032.1869105691,2770409.0569105693,0,in_leg,,,,,work,1,5707,0.11218742585468926,spatial,2,"home,work"
45032,12:30:32,pt_agent_20,walk,walk,296330.25018292683,2781610.7055487805,0,in_leg,,,,,,,,,,2,"home,work"
45034,12:30:34,pt_agent_19,walk,walk,301246.66102892364,2777070.0039924136,0,in_leg,,,,,,,,,,2,"home,work"
45035,12:30:35,car_agent_15,walk,walk,308037.464200542,2770409.887533875,0,in_leg,,,,,work,1,5707,0.10684516748068147,spatial,2,"home,work"
45037,12:30:37,pt_agent_20,walk,walk,296327.887381258,2781615.495301669,0,in_leg,,,,,,,,,,2,"home,work"
45039,12:30:39,pt_agent_19,walk,walk,301245.20089141774,2777075.1415694645,0,in_leg,,,,,,,,,,2,"home,work"
45040,12:30:40,car_agent_15,walk,walk,308042.7414905149,2770410.7181571815,0,in_leg,,,,,work,1,5707,0.1015029091066588,spatial,2,"home,work"
45042,12:30:42,pt_agent_20,walk,walk,296325.5245795892,2781620.285054557,0,in_leg,,,,,,,,,,2,"home,work"
45044,12:30:44,pt_agent_19,walk,walk,301243.7407539118,2777080.279146515,0,in_leg,,,,,,,,,,2,"home,work"
45045,12:30:45,car_agent_15,walk,walk,308048.0187804878,2770411.548780488,0,in_leg,,,,,work,1,5707,0.09616065073257862,spatial,2,"home,work"
45047,12:30:47,pt_agent_20,walk,walk,296323.1617779204,2781625.0748074455,0,in_leg,,,,,,,,,,2,"home,work"
45049,12:30:49,pt_agent_19,walk,walk,301242.2806164059,2777085.4167235657,0,in_leg,,,,,,,,,,2,"home,work"
45050,12:30:50,car_agent_15,walk,walk,308053.2960704607,2770412.379403794,0,in_leg,,,,,work,1,5707,0.09081839235855595,spatial,2,"home,work"
45052,12:30:52,pt_agent_20,walk,walk,296320.7989762516,2781629.864560334,0,in_leg,,,,,,,,,,2,"home,work"
45054,12:30:54,pt_agent_19,walk,walk,301240.8204788999,2777090.5543006165,0,in_leg,,,,,,,,,,2,"home,work"
45055,12:30:55,car_agent_15,walk,walk,308058.5733604336,2770413.2100271,0,in_leg,,,,,work,1,5707,0.08547613398454816,spatial,2,"home,work"
